participant,task,trial,choice,correct_choice,reward,block,condition,category,object,all_features,feature1,feature2,feature3
87,0,41,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,42,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
87,0,43,f,f,1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,44,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,45,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
87,0,46,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,47,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,48,j,j,1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,49,f,f,1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,50,f,f,1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,51,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,52,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,53,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,54,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,55,j,f,-1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
87,0,56,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,57,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
87,0,58,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
87,0,59,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,60,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
87,0,61,f,j,-1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,62,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,63,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,64,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
87,0,65,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,66,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,67,f,j,-1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,68,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,69,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
87,0,70,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,71,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
87,0,72,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,73,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
87,0,74,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,75,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,76,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,77,j,f,-1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,78,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,79,f,j,-1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,80,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
87,0,81,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
87,0,82,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,83,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,84,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,85,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,86,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,87,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,88,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,89,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,90,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
87,0,91,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,92,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
87,0,93,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,94,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,95,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,96,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,97,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,98,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,99,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,100,f,j,-1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,101,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,102,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,103,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,104,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,105,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,106,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,107,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,108,f,j,-1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,109,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,110,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,111,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,112,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,113,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,114,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,115,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,116,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,117,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,118,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,119,f,j,-1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,120,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,121,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,122,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,123,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,124,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,125,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,126,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,127,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,128,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,129,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,130,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,131,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,132,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,133,f,j,-1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,134,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,135,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,136,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,137,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,138,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,139,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,140,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,141,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,142,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,143,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,144,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,145,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,146,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,147,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,148,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,149,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,150,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,151,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,152,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,153,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,154,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,155,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,156,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,157,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,158,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,159,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,160,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,161,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,162,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,163,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,164,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,165,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,166,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,167,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,168,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,169,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,170,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,171,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,172,f,j,-1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,173,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,174,j,j,1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,175,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,176,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,177,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,178,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,179,f,j,-1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,180,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,181,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,182,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,183,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,184,f,f,1.0,1,4,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,185,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,186,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,187,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,188,j,j,1.0,1,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,189,f,f,1.0,1,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,190,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,191,f,j,-1.0,1,4,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,192,j,f,-1.0,2,1,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,193,f,f,1.0,2,1,0,Small Black Square,"[0, 1, 1]",0,1,1
87,0,194,j,j,1.0,2,1,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,195,j,j,1.0,2,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,196,f,f,1.0,2,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,197,j,j,1.0,2,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,198,f,f,1.0,2,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,199,f,j,-1.0,2,1,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,200,j,j,1.0,2,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,201,f,f,1.0,2,1,0,Small Black Square,"[0, 1, 1]",0,1,1
87,0,202,f,f,1.0,2,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,203,j,j,1.0,2,1,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,204,j,j,1.0,2,1,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,205,j,j,1.0,2,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,206,f,f,1.0,2,1,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,207,f,f,1.0,2,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,208,f,f,1.0,2,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,209,j,j,1.0,2,1,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,210,f,f,1.0,2,1,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,211,j,j,1.0,2,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,212,f,f,1.0,2,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,213,j,j,1.0,2,1,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,214,f,f,1.0,2,1,0,Small Black Square,"[0, 1, 1]",0,1,1
87,0,215,j,j,1.0,2,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,216,f,f,1.0,2,1,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,217,f,f,1.0,2,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,218,f,f,1.0,2,1,0,Small Black Square,"[0, 1, 1]",0,1,1
87,0,219,j,j,1.0,2,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,220,j,j,1.0,2,1,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,221,j,j,1.0,2,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,222,f,f,1.0,2,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,223,j,j,1.0,2,1,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,224,f,f,1.0,2,1,0,Small Black Square,"[0, 1, 1]",0,1,1
87,0,225,j,j,1.0,2,1,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,226,j,j,1.0,2,1,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,227,f,f,1.0,2,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,228,f,f,1.0,2,1,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,229,j,j,1.0,2,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,230,f,f,1.0,2,1,0,Small Black Square,"[0, 1, 1]",0,1,1
87,0,231,j,j,1.0,2,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,232,f,f,1.0,2,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,233,f,f,1.0,2,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,234,j,j,1.0,2,1,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,235,j,j,1.0,2,1,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,236,j,j,1.0,2,1,1,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,237,f,f,1.0,2,1,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,238,f,f,1.0,2,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,239,j,j,1.0,2,1,1,Small White Square,"[0, 0, 1]",0,0,1
87,0,240,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,241,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,242,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,243,j,f,-1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,244,j,j,1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,245,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,246,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,247,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,248,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,249,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,250,f,f,1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,251,j,f,-1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,252,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,253,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,254,f,j,-1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,255,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,256,f,f,1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,257,j,j,1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,258,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,259,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,260,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,261,f,j,-1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,262,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,263,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,264,j,f,-1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,265,j,f,-1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,266,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,267,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,268,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,269,j,j,1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,270,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,271,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,272,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,273,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,274,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,275,j,f,-1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,276,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,277,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,278,f,j,-1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,279,j,f,-1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,280,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,281,f,j,-1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,282,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,283,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,284,j,f,-1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,285,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,286,f,j,-1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,287,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,288,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,289,j,f,-1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,290,j,f,-1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,291,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,292,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,293,j,j,1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,294,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,295,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,296,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,297,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,298,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,299,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,300,f,j,-1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,301,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,302,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,303,f,f,1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,304,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,305,f,j,-1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,306,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,307,j,f,-1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,308,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,309,f,j,-1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,310,f,j,-1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,311,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,312,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,313,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,314,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,315,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,316,j,f,-1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,317,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,318,j,f,-1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,319,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,320,j,f,-1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,321,f,j,-1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,322,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,323,f,j,-1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,324,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,325,j,f,-1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,326,j,j,1.0,3,2,1,Small Black Triangle,"[0, 1, 0]",0,1,0
87,0,327,f,f,1.0,3,2,0,Small White Triangle,"[0, 0, 0]",0,0,0
87,0,328,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,329,f,j,-1.0,3,2,1,Big White Triangle,"[1, 0, 0]",1,0,0
87,0,330,j,j,1.0,3,2,1,Small Black Square,"[0, 1, 1]",0,1,1
87,0,331,f,f,1.0,3,2,0,Big Black Square,"[1, 1, 1]",1,1,1
87,0,332,f,j,-1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
87,0,333,f,f,1.0,3,2,0,Small White Square,"[0, 0, 1]",0,0,1
87,0,334,f,f,1.0,3,2,0,Big Black Triangle,"[1, 1, 0]",1,1,0
87,0,335,j,j,1.0,3,2,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,0,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,1,f,j,-1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,2,f,j,-1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,3,f,f,1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,4,f,f,1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,5,j,f,-1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,6,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,7,f,j,-1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,8,f,f,1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,9,f,f,1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,10,f,j,-1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,11,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,12,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,13,f,f,1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,14,j,j,1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,15,j,f,-1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
