,feature_names,target_names,task_id
8018,"[' Roughness', ' Smoothness']","[' Grits', ' Silks']",8018
8019,"[' Clarity', ' Ambiguity']","[' Certainties', ' Uncertainties']",8019
8020,"[' Dynamics', ' Stasis']","[' Motions', ' Stillnesses']",8020
8021,"[' Scent', ' Aroma']","[' Fragrances', ' Odors']",8021
8022,"[' Brightness', ' Dimness']","[' Illumes', ' Shadows']",8022
8023,"[' Form', ' Structure']","[' Geometries', ' Organics']",8023
8024,"[' Turbulence', ' Calmness']","[' Whirlpools', ' Stills']",8024
8025,"[' Saturation', ' Desaturation']","[' Riches', ' Pales']",8025
8026,"[' Warmth', ' Coolness']","[' Comforts', ' Discomforts']",8026
8027,"[' Clutter', ' Simplicity']","[' Complexities', ' Purities']",8027
8028,"[' Harmony', ' Discord']","[' Consonants', ' Dissonants']",8028
8029,"[' Lightness', ' Darkness']","[' Illuminations', ' Shadows']",8029
8030,"[' Solidity', ' Transparency']","[' Opacities', ' Clarity']",8030
8031,"[' Angularity', ' Curviness']","[' Geometrics', ' Organics']",8031
8032,"[' Hardness', ' Softness']","[' Rigidities', ' Flexibilities']",8032
8033,"[' Linearity', ' Nonlinearity']","[' Straightness', ' Curvatures']",8033
8034,"[' Mass', ' Volume']","[' Densities', ' Lightweights']",8034
8035,"[' Frequency', ' Periodicity']","[' Rhythms', ' Irregularities']",8035
8036,"[' Loudness', ' Softness']","[' Intensities', ' Subtleties']",8036
8037,"[' Proximity', ' Distance']","[' Closeness', ' Remoteness']",8037
8038,"[' Smoothness', ' Roughness']","[' Silks', ' Grits']",8038
8039,"[' Warmth', ' Coolness']","[' Comforts', ' Chills']",8039
8040,"[' Brightness', ' Dimness']","[' Illuminations', ' Shadows']",8040
8041,"[' Shape', ' Form']","[' Geometries', ' Organics']",8041
8042,"[' Abstraction', ' Realism']","[' Artforms', ' Portraits']",8042
8043,"[' Pattern', ' Texture']","[' Marbles', ' Mottles']",8043
8044,"[' Orientation', ' Angle']","[' Rays', ' Beams']",8044
8045,"[' Hue', ' Saturation']","[' Chromas', ' Pastels']",8045
8046,"[' Size', ' Scale']","[' Giants', ' Minis']",8046
8047,"[' Complexity', ' Simplicity']","[' Intricates', ' Simples']",8047
8048,"[' Coherence', ' Incoherence']","[' Logics', ' Chaos']",8048
8049,"[' Distance', ' Proximity']","[' Faraways', ' Closeups']",8049
8050,"[' Tone', ' Timbre']","[' Resonants', ' Discordants']",8050
8051,"[' Roughness', ' Smoothness']","[' Grits', ' Silks']",8051
8052,"[' Clarity', ' Ambiguity']","[' Certainties', ' Uncertainties']",8052
8053,"[' Dynamics', ' Stasis']","[' Motions', ' Stillnesses']",8053
8054,"[' Scent', ' Aroma']","[' Fragrances', ' Odors']",8054
8055,"[' Brightness', ' Dimness']","[' Illumes', ' Shadows']",8055
8056,"[' Form', ' Structure']","[' Geometries', ' Organics']",8056
8057,"[' Turbulence', ' Calmness']","[' Whirlpools', ' Stills']",8057
8058,"[' Saturation', ' Desaturation']","[' Riches', ' Pales']",8058
8059,"[' Warmth', ' Coolness']","[' Comforts', ' Discomforts']",8059
8060,"[' Texture', ' Shape']","[' Rocky', ' Smooth']",8060
8061,"[' Hue', ' Saturation']","[' Vibrant', ' Muted']",8061
8062,"[' Size', ' Protrusion']","[' Bulbous', ' Sleek']",8062
8063,"[' Color', ' Pattern']","[' Flashy', ' Understated']",8063
8064,"[' Orientation', ' Curvature']","[' Twisted', ' Straight']",8064
8065,"[' Speed', ' Agility']","[' Quick', ' Clumsy']",8065
8066,"[' Length', ' Width']","[' Narrow', ' Broad']",8066
8067,"[' Material', ' Reflectivity']","[' Glossy', ' Matte']",8067
8068,"[' Transparency', ' Opacity']","[' Clear', ' Opaque']",8068
8069,"[' Temperature', ' Humidity']","[' Hot', ' Cool']",8069
8070,"[' Volume', ' Pitch']","[' Loud', ' Soft']",8070
8071,"[' Brightness', ' Contrast']","[' Dazzling', ' Subdued']",8071
8072,"[' Flavor', ' Aroma']","[' Savory', ' Sweet']",8072
8073,"[' Softness', ' Firmness']","[' Plush', ' Hard']",8073
8074,"[' Weight', ' Density']","[' Light', ' Heavy']",8074
8075,"[' Complexity', ' Simplicity']","[' Intricate', ' Simple']",8075
8076,"[' Angle', ' Slope']","[' Steep', ' Gentle']",8076
8077,"[' Smell', ' Taste']","[' Pungent', ' Mild']",8077
8078,"[' Speed', ' Direction']","[' Fast', ' Slow']",8078
8079,"[' Color', ' Brightness']","[' Radiant', ' Dim']",8079
8080,"[' Shape', ' Size']","[' Large', ' Small']",8080
8081,"[' Texture', ' Pattern']","[' Rough', ' Smooth']",8081
8082,"[' Hue', ' Saturation']","[' Pastel', ' Vivid']",8082
8083,"[' Material', ' Weight']","[' Light', ' Heavy']",8083
8084,"[' Transparency', ' Reflectivity']","[' Transparent', ' Opaque']",8084
8085,"[' Orientation', ' Angle']","[' Vertical', ' Horizontal']",8085
8086,"[' Flavor', ' Texture']","[' Crunchy', ' Soft']",8086
8087,"[' Temperature', ' Humidity']","[' Warm', ' Cool']",8087
8088,"[' Brightness', ' Contrast']","[' Glowing', ' Faded']",8088
8089,"[' Size', ' Shape']","[' Round', ' Angular']",8089
8090,"[' Smell', ' Taste']","[' Strong', ' Weak']",8090
8091,"[' Speed', ' Agility']","[' Swift', ' Sluggish']",8091
8092,"[' Color', ' Pattern']","[' Striped', ' Solid']",8092
8093,"[' Material', ' Texture']","[' Smooth', ' Rough']",8093
8094,"[' Length', ' Width']","[' Long', ' Short']",8094
8095,"[' Hue', ' Saturation']","[' Dark', ' Light']",8095
8096,"[' Transparency', ' Opacity']","[' Clear', ' Cloudy']",8096
8097,"[' Orientation', ' Curvature']","[' Curved', ' Straight']",8097
8098,"[' Flavor', ' Aroma']","[' Fragrant', ' Odorless']",8098
8099,"[' Softness', ' Firmness']","[' Plush', ' Firm']",8099
8100,"[' Weight', ' Density']","[' Dense', ' Light']",8100
8101,"[' Complexity', ' Simplicity']","[' Complex', ' Simple']",8101
8102,"[' Angle', ' Slope']","[' Inclined', ' Flat']",8102
8103,"[' Smell', ' Taste']","[' Pungent', ' Sweet']",8103
8104,"[' Speed', ' Direction']","[' Rapid', ' Leisurely']",8104
8105,"[' Color', ' Brightness']","[' Dull', ' Vibrant']",8105
8106,"[' Shape', ' Size']","[' Compact', ' Bulky']",8106
8107,"[' Texture', ' Pattern']","[' Bumpy', ' Smooth']",8107
8108,"[' Hue', ' Saturation']","[' Muted', ' Bright']",8108
8109,"[' Material', ' Weight']","[' Heavy', ' Light']",8109
8110,"[' Transparency', ' Reflectivity']","[' Reflective', ' Dull']",8110
8111,"[' Orientation', ' Angle']","[' Diagonal', ' Horizontal']",8111
8112,"[' Flavor', ' Texture']","[' Crispy', ' Soft']",8112
8113,"[' Temperature', ' Humidity']","[' Chilly', ' Balmy']",8113
8114,"[' Brightness', ' Contrast']","[' Dim', ' Radiant']",8114
8115,"[' Size', ' Shape']","[' Oval', ' Rectangular']",8115
8116,"[' Smell', ' Taste']","[' Foul', ' Pleasant']",8116
8117,"[' Speed', ' Agility']","[' Quick', ' Slow']",8117
8118,"[' Color', ' Pattern']","[' Polka', ' Striped']",8118
8119,"[' Material', ' Texture']","[' Rough', ' Smooth']",8119
8120,"[' Length', ' Width']","[' Narrow', ' Wide']",8120
8121,"[' Hue', ' Saturation']","[' Faded', ' Vivid']",8121
8122,"[' Transparency', ' Opacity']","[' Opaque', ' Clear']",8122
8123,"[' Orientation', ' Curvature']","[' Twisted', ' Straight']",8123
8124,"[' Flavor', ' Aroma']","[' Sweet', ' Sour']",8124
8125,"[' Softness', ' Firmness']","[' Soft', ' Firm']",8125
8126,"[' Weight', ' Density']","[' Light', ' Dense']",8126
8127,"[' Complexity', ' Simplicity']","[' Simple', ' Complex']",8127
8128,"[' Angle', ' Slope']","[' Steep', ' Gentle']",8128
8129,"[' Smell', ' Taste']","[' Strong', ' Mild']",8129
8130,"[' Speed', ' Direction']","[' Fast', ' Slow']",8130
8131,"[' Color', ' Brightness']","[' Bright', ' Dull']",8131
8132,"[' Shape', ' Size']","[' Large', ' Compact']",8132
8133,"[' Texture', ' Pattern']","[' Smooth', ' Bumpy']",8133
8134,"[' Hue', ' Saturation']","[' Pastel', ' Bright']",8134
8135,"[' Material', ' Weight']","[' Light', ' Heavy']",8135
8136,"[' Transparency', ' Reflectivity']","[' Transparent', ' Opaque']",8136
8137,"[' Orientation', ' Angle']","[' Vertical', ' Horizontal']",8137
8138,"[' Flavor', ' Texture']","[' Crunchy', ' Soft']",8138
8139,"[' Temperature', ' Humidity']","[' Hot', ' Cool']",8139
8140,"[' Brightness', ' Contrast']","[' Glowing', ' Faded']",8140
8141,"[' Size', ' Shape']","[' Round', ' Angular']",8141
8142,"[' Smell', ' Taste']","[' Pungent', ' Fragrant']",8142
8143,"[' Speed', ' Agility']","[' Swift', ' Sluggish']",8143
8144,"[' Color', ' Pattern']","[' Striped', ' Solid']",8144
8145,"[' Material', ' Texture']","[' Rough', ' Smooth']",8145
8146,"[' Length', ' Width']","[' Long', ' Short']",8146
8147,"[' Hue', ' Saturation']","[' Dark', ' Light']",8147
8148,"[' Transparency', ' Opacity']","[' Clear', ' Cloudy']",8148
8149,"[' Orientation', ' Curvature']","[' Curved', ' Straight']",8149
8150,"[' Flavor', ' Aroma']","[' Fragrant', ' Odorless']",8150
8151,"[' Softness', ' Firmness']","[' Plush', ' Firm']",8151
8152,"[' Weight', ' Density']","[' Dense', ' Light']",8152
8153,"[' Complexity', ' Simplicity']","[' Complex', ' Simple']",8153
8154,"[' Angle', ' Slope']","[' Inclined', ' Flat']",8154
8155,"[' Smell', ' Taste']","[' Pungent', ' Sweet']",8155
8156,"[' Speed', ' Direction']","[' Rapid', ' Leisurely']",8156
8157,"[' Color', ' Brightness']","[' Dull', ' Vibrant']",8157
8158,"[' Shape', ' Size']","[' Compact', ' Bulky']",8158
8159,"[' Texture', ' Pattern']","[' Bumpy', ' Smooth']",8159
8160,"[' Shape', ' Color']","[' Blooms', ' Foliates']",8160
8161,"[' Size', ' Texture']","[' Coasters', ' Rugs']",8161
8162,"[' Hue', ' Saturation']","[' Floras', ' Faunas']",8162
8163,"[' Orientation', ' Pattern']","[' Stripes', ' Polka']",8163
8164,"[' Speed', ' Direction']","[' Jets', ' Propellers']",8164
8165,"[' Length', ' Width']","[' Bridges', ' Arches']",8165
8166,"[' Material', ' Shape']","[' Pebbles', ' Boulders']",8166
8167,"[' Frequency', ' Amplitude']","[' Chimes', ' Drums']",8167
8168,"[' Temperature', ' Humidity']","[' Mists', ' Fogs']",8168
8169,"[' Weight', ' Volume']","[' Boulders', ' Rocks']",8169
8170,"[' Brightness', ' Contrast']","[' Dunes', ' Canyons']",8170
8171,"[' Pitch', ' Timbre']","[' Flutes', ' Cellos']",8171
8172,"[' Loudness', ' Duration']","[' Beeps', ' Chirps']",8172
8173,"[' Curvature', ' Aspect']","[' Shells', ' Spirals']",8173
8174,"[' Grain', ' Texture']","[' Sands', ' Pebbles']",8174
8175,"[' Transparency', ' Reflectance']","[' Icicles', ' Frost']",8175
8176,"[' Altitude', ' Azimuth']","[' Peaks', ' Valleys']",8176
8177,"[' Rigidity', ' Flexibility']","[' Rods', ' Springs']",8177
8178,"[' Size', ' Complexity']","[' Icons', ' Logos']",8178
8179,"[' Clarity', ' Focus']","[' Lenses', ' Mirrors']",8179
8180,"[' Speed', ' Acceleration']","[' Rockets', ' Gliders']",8180
8181,"[' Hue', ' Saturation']","[' Jewels', ' Gemstones']",8181
8182,"[' Orientation', ' Position']","[' Compasses', ' Maps']",8182
8183,"[' Material', ' Pattern']","[' Fabrics', ' Textiles']",8183
8184,"[' Frequency', ' Wavelength']","[' Radios', ' Antennas']",8184
8185,"[' Temperature', ' Pressure']","[' Ovens', ' Furnaces']",8185
8186,"[' Weight', ' Density']","[' Anvils', ' Hammers']",8186
8187,"[' Brightness', ' Saturation']","[' Stars', ' Galaxies']",8187
8188,"[' Pitch', ' Intonation']","[' Whistles', ' Horns']",8188
8189,"[' Loudness', ' Timbre']","[' Drums', ' Cymbals']",8189
8190,"[' Curvature', ' Torsion']","[' Coils', ' Springs']",8190
8191,"[' Grain', ' Texture']","[' Papers', ' Cards']",8191
8192,"[' Transparency', ' Opacity']","[' Glasses', ' Lenses']",8192
8193,"[' Altitude', ' Latitude']","[' Mountains', ' Valleys']",8193
8194,"[' Rigidity', ' Stiffness']","[' Rods', ' Beams']",8194
8195,"[' Size', ' Scale']","[' Models', ' Miniatures']",8195
8196,"[' Clarity', ' Definition']","[' Screens', ' Displays']",8196
8197,"[' Speed', ' Velocity']","[' Cars', ' Bicycles']",8197
8198,"[' Hue', ' Chroma']","[' Fruits', ' Vegetables']",8198
8199,"[' Orientation', ' Angle']","[' Compasses', ' Gyroscopes']",8199
8200,"[' Material', ' Composition']","[' Alloys', ' Metals']",8200
8201,"[' Frequency', ' Period']","[' Pendulums', ' Metronomes']",8201
8202,"[' Temperature', ' Heat']","[' Furnaces', ' Ovens']",8202
8203,"[' Weight', ' Mass']","[' Weights', ' Scales']",8203
8204,"[' Brightness', ' Luminance']","[' Lights', ' Lamps']",8204
8205,"[' Pitch', ' Tone']","[' Flutes', ' Clarinets']",8205
8206,"[' Loudness', ' Volume']","[' Speakers', ' Headphones']",8206
8207,"[' Curvature', ' Bend']","[' Tubes', ' Pipes']",8207
8208,"[' Grain', ' Texture']","[' Woods', ' Planks']",8208
8209,"[' Transparency', ' Opalescence']","[' Pearls', ' Opals']",8209
8210,"[' Altitude', ' Elevation']","[' Hills', ' Mountains']",8210
8211,"[' Rigidity', ' Flexibility']","[' Joints', ' Hinges']",8211
8212,"[' Size', ' Magnitude']","[' Planets', ' Moons']",8212
8213,"[' Clarity', ' Resolution']","[' Cameras', ' Lenses']",8213
8214,"[' Speed', ' Acceleration']","[' Jets', ' Rockets']",8214
8215,"[' Hue', ' Saturation']","[' Flowers', ' Fruits']",8215
8216,"[' Orientation', ' Position']","[' Maps', ' Compasses']",8216
8217,"[' Material', ' Substance']","[' Fabrics', ' Textiles']",8217
8218,"[' Frequency', ' Wavelength']","[' Radios', ' Televisions']",8218
8219,"[' Temperature', ' Heat']","[' Stoves', ' Ovens']",8219
8220,"[' Weight', ' Mass']","[' Boulders', ' Rocks']",8220
8221,"[' Brightness', ' Intensity']","[' Lights', ' Lasers']",8221
8222,"[' Pitch', ' Tone']","[' Guitars', ' Violins']",8222
8223,"[' Loudness', ' Volume']","[' Megaphones', ' Amplifiers']",8223
8224,"[' Curvature', ' Twist']","[' Coils', ' Springs']",8224
8225,"[' Grain', ' Texture']","[' Papers', ' Cards']",8225
8226,"[' Transparency', ' Opacity']","[' Windows', ' Mirrors']",8226
8227,"[' Altitude', ' Elevation']","[' Mountains', ' Hills']",8227
8228,"[' Rigidity', ' Stiffness']","[' Rods', ' Poles']",8228
8229,"[' Size', ' Scale']","[' Buildings', ' Models']",8229
8230,"[' Clarity', ' Definition']","[' Screens', ' Monitors']",8230
8231,"[' Speed', ' Velocity']","[' Bicycles', ' Cars']",8231
8232,"[' Hue', ' Chroma']","[' Paints', ' Dyes']",8232
8233,"[' Orientation', ' Angle']","[' Protractors', ' Compasses']",8233
8234,"[' Material', ' Composition']","[' Alloys', ' Metals']",8234
8235,"[' Frequency', ' Period']","[' Clocks', ' Timers']",8235
8236,"[' Temperature', ' Heat']","[' Furnaces', ' Kilns']",8236
8237,"[' Weight', ' Mass']","[' Weights', ' Scales']",8237
8238,"[' Brightness', ' Luminance']","[' Lights', ' Lamps']",8238
8239,"[' Pitch', ' Tone']","[' Trumpets', ' Trombones']",8239
8240,"[' Loudness', ' Volume']","[' Speakers', ' Headphones']",8240
8241,"[' Curvature', ' Bend']","[' Tubes', ' Pipes']",8241
8242,"[' Grain', ' Texture']","[' Woods', ' Planks']",8242
8243,"[' Transparency', ' Opalescence']","[' Pearls', ' Opals']",8243
8244,"[' Altitude', ' Elevation']","[' Hills', ' Mountains']",8244
8245,"[' Rigidity', ' Flexibility']","[' Joints', ' Hinges']",8245
8246,"[' Size', ' Magnitude']","[' Planets', ' Moons']",8246
8247,"[' Clarity', ' Resolution']","[' Cameras', ' Lenses']",8247
8248,"[' Speed', ' Acceleration']","[' Jets', ' Rockets']",8248
8249,"[' Hue', ' Saturation']","[' Fruits', ' Vegetables']",8249
8250,"[' Orientation', ' Position']","[' Maps', ' Compasses']",8250
8251,"[' Material', ' Substance']","[' Fabrics', ' Textiles']",8251
8252,"[' Frequency', ' Wavelength']","[' Radios', ' Televisions']",8252
8253,"[' Temperature', ' Heat']","[' Stoves', ' Ovens']",8253
8254,"[' Weight', ' Mass']","[' Boulders', ' Rocks']",8254
8255,"[' Brightness', ' Intensity']","[' Lights', ' Lasers']",8255
8256,"[' Pitch', ' Tone']","[' Guitars', ' Violins']",8256
8257,"[' Loudness', ' Volume']","[' Megaphones', ' Amplifiers']",8257
8258,"[' Curvature', ' Twist']","[' Coils', ' Springs']",8258
8259,"[' Grain', ' Texture']","[' Papers', ' Cards']",8259
8260,"[' Shape', ' Color']","[' Creature', ' Object']",8260
8261,"[' Size', ' Orientation']","[' Animal', ' Vehicle']",8261
8262,"[' Texture', ' Pattern']","[' Fruit', ' Fabric']",8262
8263,"[' Brightness', ' Saturation']","[' Day', ' Night']",8263
8264,"[' Angle', ' Curvature']","[' Tool', ' Furniture']",8264
8265,"[' Hue', ' Saturation']","[' Flower', ' Insect']",8265
8266,"[' Length', ' Width']","[' Fish', ' Bird']",8266
8267,"[' Material', ' Weight']","[' Furniture', ' Appliance']",8267
8268,"[' Speed', ' Direction']","[' Car', ' Bike']",8268
8269,"[' Pitch', ' Timbre']","[' Instrument', ' Voice']",8269
8270,"[' Temperature', ' Humidity']","[' Summer', ' Winter']",8270
8271,"[' Radius', ' Thickness']","[' Ring', ' Coin']",8271
8272,"[' Opacity', ' Transparency']","[' Liquid', ' Solid']",8272
8273,"[' Flavor', ' Aroma']","[' Fruit', ' Spice']",8273
8274,"[' Frequency', ' Amplitude']","[' Sound', ' Vibration']",8274
8275,"[' Hardness', ' Softness']","[' Rock', ' Toy']",8275
8276,"[' Altitude', ' Latitude']","[' Mountain', ' Valley']",8276
8277,"[' Loudness', ' Clarity']","[' Music', ' Voice']",8277
8278,"[' Roughness', ' Smoothness']","[' Stone', ' Fabric']",8278
8279,"[' Duration', ' Intensity']","[' Flash', ' Pulse']",8279
8280,"[' Flexibility', ' Rigidity']","[' Plant', ' Metal']",8280
8281,"[' Proximity', ' Distance']","[' Near', ' Far']",8281
8282,"[' Brightness', ' Contrast']","[' Day', ' Night']",8282
8283,"[' Weight', ' Volume']","[' Object', ' Container']",8283
8284,"[' Salinity', ' Freshness']","[' Sea', ' River']",8284
8285,"[' Vibration', ' Movement']","[' Engine', ' Heartbeat']",8285
8286,"[' Width', ' Height']","[' Window', ' Door']",8286
8287,"[' Hue', ' Saturation']","[' Sky', ' Sea']",8287
8288,"[' Temperature', ' Pressure']","[' Weather', ' Climate']",8288
8289,"[' Tone', ' Pitch']","[' Voice', ' Instrument']",8289
8290,"[' Roughness', ' Smoothness']","[' Sand', ' Ice']",8290
8291,"[' Speed', ' Acceleration']","[' Car', ' Bike']",8291
8292,"[' Flavor', ' Texture']","[' Fruit', ' Cheese']",8292
8293,"[' Length', ' Width']","[' Road', ' Path']",8293
8294,"[' Opacity', ' Transparency']","[' Glass', ' Plastic']",8294
8295,"[' Brightness', ' Saturation']","[' Light', ' Dark']",8295
8296,"[' Frequency', ' Wavelength']","[' Radio', ' Microwave']",8296
8297,"[' Hardness', ' Softness']","[' Metal', ' Wood']",8297
8298,"[' Proximity', ' Distance']","[' Friend', ' Stranger']",8298
8299,"[' Loudness', ' Clarity']","[' Bell', ' Whistle']",8299
8300,"[' Flexibility', ' Rigidity']","[' Muscle', ' Bone']",8300
8301,"[' Altitude', ' Latitude']","[' Cloud', ' Mountain']",8301
8302,"[' Roughness', ' Smoothness']","[' Rock', ' Sand']",8302
8303,"[' Speed', ' Direction']","[' Train', ' Plane']",8303
8304,"[' Hue', ' Saturation']","[' Paint', ' Dye']",8304
8305,"[' Weight', ' Volume']","[' Bag', ' Box']",8305
8306,"[' Salinity', ' Freshness']","[' Lake', ' Ocean']",8306
8307,"[' Vibration', ' Movement']","[' Drum', ' Guitar']",8307
8308,"[' Width', ' Height']","[' TV', ' Screen']",8308
8309,"[' Temperature', ' Pressure']","[' Boiler', ' Furnace']",8309
8310,"[' Tone', ' Pitch']","[' Singer', ' Speaker']",8310
8311,"[' Roughness', ' Smoothness']","[' Wood', ' Fabric']",8311
8312,"[' Speed', ' Acceleration']","[' Bike', ' Car']",8312
8313,"[' Flavor', ' Texture']","[' Meat', ' Vegetable']",8313
8314,"[' Length', ' Width']","[' River', ' Lake']",8314
8315,"[' Opacity', ' Transparency']","[' Mirror', ' Window']",8315
8316,"[' Brightness', ' Saturation']","[' Sun', ' Moon']",8316
8317,"[' Frequency', ' Wavelength']","[' X-ray', ' Gamma']",8317
8318,"[' Hardness', ' Softness']","[' Stone', ' Clay']",8318
8319,"[' Proximity', ' Distance']","[' Neighbor', ' Stranger']",8319
8320,"[' Loudness', ' Clarity']","[' Siren', ' Alarm']",8320
8321,"[' Flexibility', ' Rigidity']","[' Plant', ' Metal']",8321
8322,"[' Altitude', ' Latitude']","[' Peak', ' Valley']",8322
8323,"[' Roughness', ' Smoothness']","[' Brick', ' Concrete']",8323
8324,"[' Speed', ' Direction']","[' Boat', ' Ship']",8324
8325,"[' Hue', ' Saturation']","[' Ink', ' Paint']",8325
8326,"[' Weight', ' Volume']","[' Container', ' Package']",8326
8327,"[' Salinity', ' Freshness']","[' Sea', ' River']",8327
8328,"[' Vibration', ' Movement']","[' Engine', ' Gear']",8328
8329,"[' Width', ' Height']","[' Frame', ' Border']",8329
8330,"[' Temperature', ' Pressure']","[' Weather', ' Climate']",8330
8331,"[' Tone', ' Pitch']","[' Voice', ' Instrument']",8331
8332,"[' Roughness', ' Smoothness']","[' Rock', ' Wood']",8332
8333,"[' Speed', ' Acceleration']","[' Train', ' Plane']",8333
8334,"[' Flavor', ' Texture']","[' Fruit', ' Nuts']",8334
8335,"[' Length', ' Width']","[' Road', ' Highway']",8335
8336,"[' Opacity', ' Transparency']","[' Glass', ' Acrylic']",8336
8337,"[' Brightness', ' Saturation']","[' Day', ' Night']",8337
8338,"[' Frequency', ' Wavelength']","[' Radio', ' TV']",8338
8339,"[' Hardness', ' Softness']","[' Metal', ' Rubber']",8339
8340,"[' Proximity', ' Distance']","[' Friend', ' Family']",8340
8341,"[' Loudness', ' Clarity']","[' Bell', ' Whistle']",8341
8342,"[' Flexibility', ' Rigidity']","[' Muscle', ' Tendon']",8342
8343,"[' Altitude', ' Latitude']","[' Mountain', ' Valley']",8343
8344,"[' Roughness', ' Smoothness']","[' Sand', ' Gravel']",8344
8345,"[' Speed', ' Direction']","[' Car', ' Motorcycle']",8345
8346,"[' Hue', ' Saturation']","[' Sky', ' Sea']",8346
8347,"[' Weight', ' Volume']","[' Bag', ' Suitcase']",8347
8348,"[' Salinity', ' Freshness']","[' Lake', ' Ocean']",8348
8349,"[' Vibration', ' Movement']","[' Drum', ' Cymbal']",8349
8350,"[' Width', ' Height']","[' Screen', ' Monitor']",8350
8351,"[' Temperature', ' Pressure']","[' Furnace', ' Oven']",8351
8352,"[' Tone', ' Pitch']","[' Singer', ' Rapper']",8352
8353,"[' Roughness', ' Smoothness']","[' Wood', ' Paper']",8353
8354,"[' Speed', ' Acceleration']","[' Bike', ' Scooter']",8354
8355,"[' Flavor', ' Texture']","[' Meat', ' Fish']",8355
8356,"[' Length', ' Width']","[' River', ' Canal']",8356
8357,"[' Opacity', ' Transparency']","[' Mirror', ' Window']",8357
8358,"[' Brightness', ' Saturation']","[' Sun', ' Cloud']",8358
8359,"[' Shape', ' Color']","[' Fruits', ' Vegetables']",8359
8360,"[' Size', ' Texture']","[' Insects', ' Reptiles']",8360
8361,"[' Hue', ' Saturation']","[' Flowers', ' Trees']",8361
8362,"[' Length', ' Width']","[' Mammals', ' Birds']",8362
8363,"[' Angle', ' Curvature']","[' Tools', ' Furniture']",8363
8364,"[' Speed', ' Direction']","[' Cars', ' Bicycles']",8364
8365,"[' Pitch', ' Timbre']","[' Musical Instruments', ' Animal Sounds']",8365
8366,"[' Brightness', ' Contrast']","[' Day', ' Night']",8366
8367,"[' Weight', ' Material']","[' Fruits', ' Vegetables']",8367
8368,"[' Orientation', ' Proximity']","[' Buildings', ' Landmarks']",8368
8369,"[' Frequency', ' Amplitude']","[' Sounds', ' Images']",8369
8370,"[' Altitude', ' Longitude']","[' Mountains', ' Valleys']",8370
8371,"[' Width', ' Height']","[' Windows', ' Doors']",8371
8372,"[' Saturation', ' Value']","[' Fruits', ' Vegetables']",8372
8373,"[' Angle', ' Aspect Ratio']","[' Pictures', ' Objects']",8373
8374,"[' Volume', ' Duration']","[' Music', ' Speech']",8374
8375,"[' Hue', ' Lightness']","[' Fish', ' Corals']",8375
8376,"[' Shape', ' Pattern']","[' Fabrics', ' Textures']",8376
8377,"[' X-Axis', ' Y-Axis']","[' 2D Shapes', ' 3D Objects']",8377
8378,"[' Intensity', ' Spectrum']","[' Lights', ' Shadows']",8378
8379,"[' Radius', ' Circumference']","[' Circles', ' Ellipses']",8379
8380,"[' Width', ' Height']","[' Paintings', ' Photographs']",8380
8381,"[' Frequency', ' Wavelength']","[' Radio', ' Microwaves']",8381
8382,"[' Contrast', ' Saturation']","[' Landscapes', ' Portraits']",8382
8383,"[' Speed', ' Acceleration']","[' Cars', ' Motorcycles']",8383
8384,"[' Amplitude', ' Period']","[' Waves', ' Ripples']",8384
8385,"[' Brightness', ' Hue']","[' Daytime', ' Nighttime']",8385
8386,"[' Shape', ' Orientation']","[' Fruits', ' Vegetables']",8386
8387,"[' Size', ' Proximity']","[' Animals', ' Humans']",8387
8388,"[' Angle', ' Curvature']","[' Roads', ' Highways']",8388
8389,"[' Pitch', ' Volume']","[' Sounds', ' Noises']",8389
8390,"[' Saturation', ' Lightness']","[' Flowers', ' Trees']",8390
8391,"[' Length', ' Width']","[' Rivers', ' Lakes']",8391
8392,"[' Frequency', ' Amplitude']","[' Sounds', ' Music']",8392
8393,"[' Hue', ' Saturation']","[' Fruits', ' Vegetables']",8393
8394,"[' Width', ' Height']","[' Windows', ' Doors']",8394
8395,"[' Shape', ' Pattern']","[' Fabrics', ' Textures']",8395
8396,"[' Intensity', ' Spectrum']","[' Lights', ' Shadows']",8396
8397,"[' Radius', ' Circumference']","[' Circles', ' Ellipses']",8397
8398,"[' Speed', ' Direction']","[' Bicycles', ' Cars']",8398
8399,"[' Angle', ' Aspect Ratio']","[' Pictures', ' Objects']",8399
8400,"[' Volume', ' Duration']","[' Speech', ' Music']",8400
8401,"[' Brightness', ' Contrast']","[' Day', ' Night']",8401
8402,"[' Size', ' Material']","[' Fruits', ' Vegetables']",8402
8403,"[' Orientation', ' Proximity']","[' Buildings', ' Landmarks']",8403
8404,"[' Frequency', ' Wavelength']","[' Radio', ' Microwaves']",8404
8405,"[' Contrast', ' Saturation']","[' Landscapes', ' Portraits']",8405
8406,"[' Amplitude', ' Period']","[' Waves', ' Ripples']",8406
8407,"[' Hue', ' Lightness']","[' Fish', ' Corals']",8407
8408,"[' Shape', ' Orientation']","[' Fruits', ' Vegetables']",8408
8409,"[' Length', ' Width']","[' Mammals', ' Birds']",8409
8410,"[' Pitch', ' Timbre']","[' Musical Instruments', ' Animal Sounds']",8410
8411,"[' Width', ' Height']","[' Paintings', ' Photographs']",8411
8412,"[' Saturation', ' Value']","[' Fruits', ' Vegetables']",8412
8413,"[' Angle', ' Curvature']","[' Tools', ' Furniture']",8413
