,participant,task,trial,choice,reward,x0,x1,target,time,tier
6059,20,5,9,0,1.0,-1.51,-1.11,0,992055.0,0.0
6060,20,6,0,1,1.0,-1.51,-1.98,1,1039829.0,0.0
6061,20,6,1,0,-1.0,-1.65,-2.58,1,1067074.0,0.0
6062,20,6,2,1,1.0,0.01,-0.33,1,1074400.0,0.0
6063,20,6,3,1,-1.0,2.89,2.25,0,1092579.0,0.0
6064,20,6,4,1,-1.0,-0.65,0.5,0,1099074.0,0.0
6065,20,6,5,0,1.0,1.71,1.01,0,1104604.0,0.0
6066,20,6,6,1,1.0,-4.35,-3.19,1,1108020.0,0.0
6067,20,6,7,1,-1.0,-0.2,-0.1,0,1112914.0,0.0
6068,20,6,8,1,-1.0,-2.5,-0.31,0,1119015.0,0.0
6069,20,6,9,0,1.0,0.09,0.76,0,1125202.0,0.0
6070,20,7,0,1,-1.0,1.26,-1.48,0,1150620.0,0.0
6071,20,7,1,1,-1.0,-1.16,-2.48,0,1160030.0,0.0
6072,20,7,2,1,1.0,-0.08,0.94,1,1164822.0,0.0
6073,20,7,3,1,-1.0,-2.02,0.62,0,1168523.0,0.0
6074,20,7,4,1,1.0,1.48,1.06,1,1174545.0,0.0
6075,20,7,5,1,1.0,0.4,0.28,1,1180489.0,0.0
6076,20,7,6,1,1.0,-0.39,1.99,1,1184372.0,0.0
6077,20,7,7,0,1.0,-0.39,-2.38,0,1192996.0,0.0
6078,20,7,8,1,1.0,2.06,1.5,1,1198516.0,0.0
6079,20,7,9,1,1.0,1.7,1.33,1,1204487.0,0.0
6080,20,8,0,0,-1.0,-0.99,-1.97,1,1232453.0,0.0
6081,20,8,1,0,1.0,0.85,2.06,0,1237274.0,0.0
6082,20,8,2,1,1.0,-2.78,-0.81,1,1241886.0,0.0
6083,20,8,3,0,1.0,1.84,-0.44,0,1246907.0,0.0
6084,20,8,4,1,-1.0,-0.68,0.49,0,1255270.0,0.0
6085,20,8,5,0,-1.0,0.57,-2.52,1,1286822.0,0.0
6086,20,8,6,0,-1.0,-0.53,-2.01,1,1292179.0,0.0
6087,20,8,7,0,1.0,0.33,0.6,0,1299967.0,0.0
6088,20,8,8,1,1.0,-0.1,-0.91,1,1306231.0,0.0
6089,20,8,9,1,1.0,-1.82,-2.76,1,1310192.0,0.0
6090,20,9,0,0,1.0,-1.1,0.07,0,1347628.0,0.0
6091,20,9,1,1,1.0,1.34,0.88,1,1355699.0,0.0
6092,20,9,2,1,1.0,0.19,0.16,1,1369899.0,0.0
6093,20,9,3,0,1.0,-1.64,-2.52,0,1383441.0,0.0
6094,20,9,4,0,1.0,-1.54,0.3,0,1395039.0,0.0
6095,20,9,5,0,1.0,-0.15,-0.8,0,1400616.0,0.0
6096,20,9,6,0,1.0,-0.07,-0.58,0,1405756.0,0.0
6097,20,9,7,1,1.0,1.6,1.33,1,1409416.0,0.0
6098,20,9,8,1,1.0,0.89,-0.66,1,1417146.0,0.0
6099,20,9,9,0,1.0,-0.35,-0.14,0,1423841.0,0.0
6100,20,10,0,1,1.0,0.9,-0.19,1,1486668.0,0.0
6101,20,10,1,0,1.0,-0.24,0.05,0,1491266.0,0.0
6102,20,10,2,0,1.0,-2.36,3.3,0,1494996.0,0.0
6103,20,10,3,0,-1.0,-0.12,0.71,1,1499869.0,0.0
6104,20,10,4,0,-1.0,-0.54,3.0,1,1502971.0,0.0
6105,20,10,5,1,-1.0,-0.55,0.64,0,1506993.0,0.0
6106,20,10,6,1,1.0,0.71,-0.25,1,1512181.0,0.0
6107,20,10,7,0,-1.0,1.43,-1.06,1,1522431.0,0.0
6108,20,10,8,0,1.0,-1.38,-1.08,0,1527661.0,0.0
6109,20,10,9,0,1.0,-1.71,3.46,0,1532429.0,0.0
6110,20,11,0,0,-1.0,-1.8,-0.15,1,1565252.0,0.0
6111,20,11,1,0,1.0,0.89,1.51,0,1568674.0,0.0
6112,20,11,2,0,1.0,2.28,1.8,0,1573852.0,0.0
6113,20,11,3,0,1.0,1.4,0.11,0,1578145.0,0.0
6114,20,11,4,0,-1.0,-0.31,-2.84,1,1583664.0,0.0
6115,20,11,5,1,1.0,-0.65,-0.98,1,1588304.0,0.0
6116,20,11,6,1,1.0,-1.89,0.54,1,1596294.0,0.0
6117,20,11,7,1,1.0,-0.32,-0.27,1,1603097.0,0.0
6118,20,11,8,1,-1.0,-0.4,-0.4,0,1613096.0,0.0
6119,20,11,9,1,1.0,-0.44,-0.73,1,1617036.0,0.0
6120,20,12,0,1,1.0,-0.24,1.1,1,1637825.0,0.0
6121,20,12,1,0,-1.0,-0.8,-1.12,1,1644984.0,0.0
6122,20,12,2,0,-1.0,-1.22,0.47,1,1655728.0,0.0
6123,20,12,3,1,1.0,-0.25,-0.74,1,1660756.0,0.0
6124,20,12,4,1,1.0,-1.61,-0.39,1,1665340.0,0.0
6125,20,12,5,0,-1.0,-1.72,-0.03,1,1669865.0,0.0
6126,20,12,6,1,1.0,-2.06,-1.09,1,1676906.0,0.0
6127,20,12,7,1,-1.0,0.24,-0.48,0,1680766.0,0.0
6128,20,12,8,1,1.0,-0.7,-1.43,1,1688912.0,0.0
6129,20,12,9,0,1.0,-0.7,0.39,0,1695072.0,0.0
6130,20,13,0,0,1.0,-3.25,2.35,0,1764202.0,0.0
6131,20,13,1,1,1.0,0.25,-1.28,1,1769133.0,0.0
6132,20,13,2,0,1.0,-2.46,2.77,0,1773733.0,0.0
6133,20,13,3,1,1.0,-0.06,-0.92,1,1777181.0,0.0
6134,20,13,4,1,1.0,0.98,-0.93,1,1780420.0,0.0
6135,20,13,5,0,1.0,-0.56,0.69,0,1783956.0,0.0
6136,20,13,6,1,1.0,2.66,-0.06,1,1790142.0,0.0
6137,20,13,7,0,1.0,-1.27,1.53,0,1794102.0,0.0
6138,20,13,8,1,1.0,-0.01,-0.83,1,1798297.0,0.0
6139,20,13,9,0,1.0,-1.19,1.02,0,1802494.0,0.0
6140,20,14,0,1,1.0,-1.66,0.33,1,1839320.0,0.0
6141,20,14,1,1,-1.0,-0.28,-1.33,0,1843284.0,0.0
6142,20,14,2,1,1.0,-0.91,1.04,1,1853106.0,0.0
6143,20,14,3,1,-1.0,-1.69,-1.58,0,1856531.0,0.0
6144,20,14,4,1,1.0,-1.73,1.11,1,1861153.0,0.0
6145,20,14,5,1,-1.0,-2.8,-0.89,0,1865574.0,0.0
6146,20,14,6,1,-1.0,1.28,-0.42,0,1870243.0,0.0
6147,20,14,7,0,-1.0,1.03,2.35,1,1876342.0,0.0
6148,20,14,8,1,-1.0,-0.1,-0.12,0,1885616.0,0.0
6149,20,14,9,0,1.0,1.28,-1.55,0,1896618.0,0.0
6150,20,15,0,1,-1.0,1.61,0.32,0,1924464.0,0.0
6151,20,15,1,0,1.0,1.38,0.31,0,1928753.0,0.0
6152,20,15,2,1,1.0,-0.09,0.07,1,1935065.0,0.0
6153,20,15,3,1,1.0,-3.05,1.35,1,1941541.0,0.0
6154,20,15,4,1,1.0,-0.4,0.32,1,1945738.0,0.0
6155,20,15,5,0,1.0,0.49,0.18,0,1954239.0,0.0
6156,20,15,6,0,1.0,1.9,-0.59,0,1960681.0,0.0
6157,20,15,7,1,1.0,-1.31,0.58,1,1966447.0,0.0
6158,20,15,8,1,-1.0,1.66,-0.78,0,1976893.0,0.0
6159,20,15,9,1,1.0,-2.56,-3.29,1,1983281.0,0.0
6160,20,16,0,1,1.0,-1.01,-0.75,1,1997655.0,0.0
6161,20,16,1,0,1.0,2.61,-2.55,0,2028344.0,0.0
6162,20,16,2,1,1.0,-2.33,1.42,1,2034997.0,0.0
6163,20,16,3,1,1.0,-0.41,-1.43,1,2055422.0,0.0
6164,20,16,4,0,1.0,0.47,-0.23,0,2064728.0,0.0
6165,20,16,5,1,1.0,-1.16,0.25,1,2073530.0,0.0
6166,20,16,6,1,1.0,-1.18,0.89,1,2078054.0,0.0
6167,20,16,7,1,1.0,-1.14,0.51,1,2093318.0,0.0
6168,20,16,8,1,1.0,0.32,-0.93,1,2123391.0,0.0
6169,20,16,9,0,1.0,3.02,-1.59,0,2129269.0,0.0
6170,20,17,0,1,1.0,1.22,-1.52,1,2148634.0,0.0
6171,20,17,1,1,1.0,0.2,0.05,1,2177588.0,0.0
6172,20,17,2,1,1.0,1.06,-0.12,1,2186713.0,0.0
6173,20,17,3,1,-1.0,0.33,2.34,0,2193104.0,0.0
6174,20,17,4,1,1.0,1.1,-0.21,1,2207437.0,0.0
6175,20,17,5,1,-1.0,-0.26,1.99,0,2216138.0,0.0
6176,20,17,6,1,-1.0,-0.73,-0.5,0,2227790.0,0.0
6177,20,17,7,0,-1.0,1.47,-1.75,1,2249441.0,0.0
6178,20,17,8,1,-1.0,-1.08,-0.39,0,2335911.0,0.0
6179,20,17,9,0,-1.0,0.74,0.42,1,2356862.0,0.0
6180,20,18,0,0,-1.0,-0.05,0.23,1,2374831.0,0.0
6181,20,18,1,1,1.0,2.47,-0.08,1,2381396.0,0.0
6182,20,18,2,1,1.0,1.36,0.83,1,2386702.0,0.0
6183,20,18,3,1,1.0,4.12,-0.95,1,2394455.0,0.0
6184,20,18,4,1,1.0,1.2,0.49,1,2405429.0,0.0
6185,20,18,5,0,1.0,-0.74,-0.18,0,2409796.0,0.0
6186,20,18,6,0,-1.0,-0.48,1.9,1,2414457.0,0.0
6187,20,18,7,1,-1.0,2.92,-1.36,0,2423095.0,0.0
6188,20,18,8,0,1.0,-2.16,-0.16,0,2427105.0,0.0
6189,20,18,9,0,1.0,2.25,-1.3,0,2435537.0,0.0
6190,20,19,0,1,-1.0,1.75,0.51,0,2466358.0,0.0
6191,20,19,1,1,-1.0,1.65,-0.29,0,2498798.0,0.0
6192,20,19,2,0,-1.0,-0.9,1.59,1,2506461.0,0.0
6193,20,19,3,0,1.0,2.02,0.6,0,2511342.0,0.0
6194,20,19,4,1,1.0,-0.2,-1.35,1,2516497.0,0.0
6195,20,19,5,1,-1.0,2.72,-1.88,0,2520854.0,0.0
6196,20,19,6,0,1.0,1.18,0.72,0,2524766.0,0.0
6197,20,19,7,0,1.0,0.01,1.42,0,2528401.0,0.0
6198,20,19,8,0,1.0,0.24,3.15,0,2532061.0,0.0
6199,20,19,9,1,1.0,-1.24,-0.4,1,2539203.0,0.0
6200,20,20,0,1,-1.0,-1.16,-0.46,0,2553026.0,0.0
6201,20,20,1,0,1.0,-1.35,-2.22,0,2559705.0,0.0
6202,20,20,2,0,1.0,-0.77,-2.64,0,2562926.0,0.0
6203,20,20,3,1,1.0,0.4,0.79,1,2566237.0,0.0
6204,20,20,4,0,1.0,-3.19,-4.62,0,2569325.0,0.0
6205,20,20,5,1,1.0,1.18,-0.51,1,2574122.0,0.0
6206,20,20,6,0,1.0,-0.44,0.18,0,2584045.0,0.0
6207,20,20,7,0,-1.0,-0.05,-0.51,1,2592518.0,0.0
6208,20,20,8,1,1.0,0.23,0.76,1,2598481.0,0.0
6209,20,20,9,0,-1.0,0.02,-0.19,1,2608596.0,0.0
6210,20,21,0,0,1.0,1.82,-0.97,0,2639081.0,0.0
6211,20,21,1,1,1.0,-1.93,0.15,1,2643818.0,0.0
6212,20,21,2,0,-1.0,0.26,0.69,1,2648824.0,0.0
6213,20,21,3,0,1.0,2.63,0.05,0,2652487.0,0.0
6214,20,21,4,0,1.0,0.91,-1.88,0,2655829.0,0.0
6215,20,21,5,1,-1.0,-1.17,-0.81,0,2661374.0,0.0
6216,20,21,6,1,-1.0,-1.43,-1.7,0,2669749.0,0.0
6217,20,21,7,1,-1.0,-1.78,-1.01,0,2673513.0,0.0
6218,20,21,8,1,1.0,-1.02,-0.24,1,2683242.0,0.0
6219,20,21,9,0,1.0,0.94,0.23,0,2695776.0,0.0
6220,20,22,0,0,1.0,-2.21,2.69,0,2730663.0,0.0
6221,20,22,1,1,1.0,1.3,-2.0,1,2738954.0,0.0
6222,20,22,2,1,1.0,2.97,-2.34,1,2744354.0,0.0
6223,20,22,3,1,-1.0,1.16,-1.04,0,2747634.0,0.0
6224,20,22,4,0,1.0,-1.9,1.63,0,2751769.0,0.0
6225,20,22,5,0,1.0,-0.66,0.41,0,2757174.0,0.0
6226,20,22,6,1,-1.0,0.34,0.5,0,2761852.0,0.0
6227,20,22,7,0,1.0,-3.91,3.49,0,2765032.0,0.0
6228,20,22,8,1,1.0,2.03,-2.23,1,2770306.0,0.0
6229,20,22,9,0,-1.0,-0.74,0.41,1,2773453.0,0.0
6230,20,23,0,1,1.0,-1.92,-0.64,1,2796051.0,0.0
6231,20,23,1,1,1.0,-0.3,-2.2,1,2800180.0,0.0
6232,20,23,2,1,1.0,-1.5,-1.06,1,2803913.0,0.0
6233,20,23,3,0,1.0,1.01,0.07,0,2807792.0,0.0
6234,20,23,4,1,1.0,-2.04,1.0,1,2811446.0,0.0
6235,20,23,5,1,-1.0,-0.53,0.53,0,2815759.0,0.0
6236,20,23,6,1,1.0,0.09,-2.64,1,2823233.0,0.0
6237,20,23,7,1,1.0,-1.72,-1.24,1,2827784.0,0.0
6238,20,23,8,0,1.0,0.98,0.37,0,2831414.0,0.0
6239,20,23,9,0,1.0,0.64,1.67,0,2834689.0,0.0
6240,20,24,0,0,1.0,-2.58,1.8,0,2866096.0,0.0
6241,20,24,1,0,-1.0,-0.2,-0.64,1,2870794.0,0.0
6242,20,24,2,1,1.0,1.72,2.07,1,2874348.0,0.0
6243,20,24,3,1,-1.0,0.85,1.43,0,2878165.0,0.0
6244,20,24,4,1,-1.0,0.64,1.15,0,2884413.0,0.0
6245,20,24,5,0,-1.0,-2.13,-3.67,1,2887571.0,0.0
6246,20,24,6,0,-1.0,0.7,-1.12,1,2901262.0,0.0
6247,20,24,7,1,-1.0,0.05,1.48,0,2908370.0,0.0
6248,20,24,8,0,-1.0,0.45,0.06,1,2919579.0,0.0
6249,20,24,9,0,1.0,-1.52,-0.81,0,2923873.0,0.0
6250,20,25,0,0,1.0,1.21,0.36,0,2966143.0,0.0
6251,20,25,1,1,1.0,-1.98,-0.21,1,2970365.0,0.0
6252,20,25,2,0,1.0,1.31,-0.57,0,2975844.0,0.0
6253,20,25,3,0,1.0,0.2,-0.18,0,2981459.0,0.0
6254,20,25,4,1,1.0,-1.09,-1.6,1,2987408.0,0.0
6255,20,25,5,0,1.0,0.4,-0.41,0,2992354.0,0.0
6256,20,25,6,1,-1.0,0.44,0.09,0,2998060.0,0.0
6257,20,25,7,1,1.0,-1.31,-1.83,1,3001991.0,0.0
6258,20,25,8,1,1.0,-0.93,-1.24,1,3009022.0,0.0
6259,20,25,9,0,-1.0,0.38,1.43,1,3015104.0,0.0
6260,20,26,0,1,-1.0,0.19,1.79,0,3041646.0,0.0
6261,20,26,1,0,1.0,0.36,-0.33,0,3073418.0,0.0
6262,20,26,2,1,1.0,-1.76,0.32,1,3078654.0,0.0
6263,20,26,3,1,1.0,-1.37,-1.79,1,3082942.0,0.0
6264,20,26,4,1,-1.0,1.08,-1.49,0,3088771.0,0.0
6265,20,26,5,1,1.0,-0.41,0.42,1,3098030.0,0.0
6266,20,26,6,1,1.0,-2.66,-0.84,1,3102652.0,0.0
6267,20,26,7,0,1.0,0.75,0.06,0,3117560.0,0.0
6268,20,26,8,1,1.0,-0.66,-0.65,1,3121644.0,0.0
6269,20,26,9,0,1.0,0.71,0.13,0,3137922.0,0.0
6270,20,27,0,1,1.0,0.74,0.28,1,3179123.0,0.0
6271,20,27,1,1,-1.0,-0.04,0.49,0,3190151.0,0.0
6272,20,27,2,0,1.0,-1.02,-2.08,0,3194105.0,0.0
6273,20,27,3,1,1.0,1.14,0.99,1,3198575.0,0.0
6274,20,27,4,1,1.0,1.18,1.74,1,3203063.0,0.0
6275,20,27,5,0,1.0,-0.33,-1.32,0,3209810.0,0.0
6276,20,27,6,1,-1.0,0.08,1.15,0,3222784.0,0.0
6277,20,27,7,0,1.0,-3.02,-3.11,0,3226348.0,0.0
6278,20,27,8,0,1.0,-1.8,-1.67,0,3231053.0,0.0
6279,20,27,9,1,-1.0,-0.06,0.69,0,3238163.0,0.0
6280,20,28,0,1,1.0,-1.46,-1.73,1,3256518.0,0.0
6281,20,28,1,1,1.0,-0.44,0.16,1,3270535.0,0.0
6282,20,28,2,1,1.0,-0.81,0.37,1,3301942.0,0.0
6283,20,28,3,0,1.0,1.84,-0.19,0,3306888.0,0.0
6284,20,28,4,1,1.0,-1.3,-1.44,1,3312655.0,0.0
6285,20,28,5,1,1.0,-2.96,-1.33,1,3317347.0,0.0
6286,20,28,6,0,1.0,-0.09,1.06,0,3324954.0,0.0
6287,20,28,7,0,1.0,0.2,1.54,0,3332873.0,0.0
6288,20,28,8,1,1.0,-0.55,-1.14,1,3338280.0,0.0
6289,20,28,9,0,1.0,0.92,-0.63,0,3344398.0,0.0
6290,20,29,0,0,-1.0,1.58,-2.55,1,3358952.0,0.0
6291,20,29,1,1,-1.0,-0.31,0.2,0,3374337.0,0.0
6292,20,29,2,1,-1.0,-0.47,-0.56,0,3381452.0,0.0
6293,20,29,3,1,1.0,-0.53,2.16,1,3389179.0,0.0
6294,20,29,4,0,1.0,-2.74,-0.11,0,3393886.0,0.0
6295,20,29,5,1,1.0,-0.4,2.5,1,3401650.0,0.0
6296,20,29,6,0,1.0,-0.85,-0.64,0,3408194.0,0.0
6297,20,29,7,1,1.0,0.13,0.73,1,3419487.0,0.0
6298,20,29,8,0,1.0,-0.88,0.28,0,3425584.0,0.0
6299,20,29,9,1,1.0,0.81,-0.06,1,3431117.0,0.0
6300,21,0,0,0,-1.0,0.9,-0.19,1,279597.0,0.0
6301,21,0,1,0,1.0,-0.24,0.05,0,287168.0,0.0
6302,21,0,2,0,1.0,-2.36,3.3,0,291518.0,0.0
6303,21,0,3,0,-1.0,-0.12,0.71,1,296260.0,0.0
6304,21,0,4,0,-1.0,-0.54,3.0,1,301877.0,0.0
6305,21,0,5,1,-1.0,-0.55,0.64,0,305751.0,0.0
6306,21,0,6,1,1.0,0.71,-0.25,1,310642.0,0.0
6307,21,0,7,0,-1.0,1.43,-1.06,1,314506.0,0.0
6308,21,0,8,0,1.0,-1.38,-1.08,0,320661.0,0.0
6309,21,0,9,0,1.0,-1.71,3.46,0,326402.0,0.0
6310,21,1,0,1,1.0,-1.51,-1.98,1,348511.0,0.0
6311,21,1,1,1,1.0,-1.65,-2.58,1,354845.0,0.0
6312,21,1,2,0,-1.0,0.01,-0.33,1,366793.0,0.0
6313,21,1,3,0,1.0,2.89,2.25,0,372079.0,0.0
6314,21,1,4,0,1.0,-0.65,0.5,0,376749.0,0.0
6315,21,1,5,0,1.0,1.71,1.01,0,380450.0,0.0
6316,21,1,6,1,1.0,-4.35,-3.19,1,383832.0,0.0
6317,21,1,7,1,-1.0,-0.2,-0.1,0,387376.0,0.0
6318,21,1,8,1,-1.0,-2.5,-0.31,0,391820.0,0.0
6319,21,1,9,0,1.0,0.09,0.76,0,395340.0,0.0
6320,21,2,0,0,1.0,-2.58,1.8,0,417312.0,0.0
6321,21,2,1,0,-1.0,-0.2,-0.64,1,422325.0,0.0
6322,21,2,2,1,1.0,1.72,2.07,1,427149.0,0.0
6323,21,2,3,0,1.0,0.85,1.43,0,431446.0,0.0
6324,21,2,4,1,-1.0,0.64,1.15,0,435568.0,0.0
6325,21,2,5,0,-1.0,-2.13,-3.67,1,439965.0,0.0
6326,21,2,6,1,1.0,0.7,-1.12,1,444136.0,0.0
6327,21,2,7,1,-1.0,0.05,1.48,0,450385.0,0.0
6328,21,2,8,1,1.0,0.45,0.06,1,453996.0,0.0
6329,21,2,9,0,1.0,-1.52,-0.81,0,459973.0,0.0
6330,21,3,0,0,-1.0,-1.8,-0.15,1,480211.0,0.0
6331,21,3,1,0,1.0,0.89,1.51,0,484021.0,0.0
6332,21,3,2,0,1.0,2.28,1.8,0,487874.0,0.0
6333,21,3,3,0,1.0,1.4,0.11,0,494156.0,0.0
6334,21,3,4,1,1.0,-0.31,-2.84,1,499605.0,0.0
6335,21,3,5,1,1.0,-0.65,-0.98,1,506147.0,0.0
6336,21,3,6,1,1.0,-1.89,0.54,1,511416.0,0.0
6337,21,3,7,1,1.0,-0.32,-0.27,1,515952.0,0.0
6338,21,3,8,1,-1.0,-0.4,-0.4,0,521174.0,0.0
6339,21,3,9,1,1.0,-0.44,-0.73,1,525445.0,0.0
6340,21,4,0,1,-1.0,1.61,0.32,0,546371.0,0.0
6341,21,4,1,0,1.0,1.38,0.31,0,550734.0,0.0
6342,21,4,2,1,1.0,-0.09,0.07,1,558536.0,0.0
6343,21,4,3,1,1.0,-3.05,1.35,1,565587.0,0.0
6344,21,4,4,1,1.0,-0.4,0.32,1,569638.0,0.0
6345,21,4,5,0,1.0,0.49,0.18,0,573795.0,0.0
6346,21,4,6,0,1.0,1.9,-0.59,0,577826.0,0.0
6347,21,4,7,1,1.0,-1.31,0.58,1,581767.0,0.0
6348,21,4,8,0,1.0,1.66,-0.78,0,585618.0,0.0
6349,21,4,9,1,1.0,-2.56,-3.29,1,588943.0,0.0
6350,21,5,0,1,1.0,-1.66,0.33,1,602980.0,0.0
6351,21,5,1,1,-1.0,-0.28,-1.33,0,607513.0,0.0
6352,21,5,2,0,-1.0,-0.91,1.04,1,611907.0,0.0
6353,21,5,3,1,-1.0,-1.69,-1.58,0,616727.0,0.0
6354,21,5,4,0,-1.0,-1.73,1.11,1,623843.0,0.0
6355,21,5,5,1,-1.0,-2.8,-0.89,0,628401.0,0.0
6356,21,5,6,0,1.0,1.28,-0.42,0,632263.0,0.0
6357,21,5,7,0,-1.0,1.03,2.35,1,637877.0,0.0
6358,21,5,8,1,-1.0,-0.1,-0.12,0,642500.0,0.0
6359,21,5,9,1,-1.0,1.28,-1.55,0,645911.0,0.0
6360,21,6,0,0,1.0,2.02,3.36,0,660406.0,0.0
6361,21,6,1,0,1.0,2.21,0.46,0,663778.0,0.0
6362,21,6,2,1,-1.0,1.21,-0.53,0,669983.0,0.0
6363,21,6,3,0,1.0,0.48,-1.14,0,678354.0,0.0
6364,21,6,4,0,1.0,0.93,-2.85,0,681800.0,0.0
6365,21,6,5,1,1.0,-1.82,0.09,1,685228.0,0.0
6366,21,6,6,0,1.0,0.33,0.54,0,688891.0,0.0
6367,21,6,7,1,1.0,-0.39,-0.27,1,692178.0,0.0
6368,21,6,8,0,-1.0,-0.33,-0.91,1,697543.0,0.0
6369,21,6,9,1,1.0,-3.12,-1.08,1,702133.0,0.0
6370,21,7,0,0,-1.0,1.22,-1.52,1,763098.0,0.0
6371,21,7,1,1,1.0,0.2,0.05,1,771347.0,0.0
6372,21,7,2,1,1.0,1.06,-0.12,1,774873.0,0.0
6373,21,7,3,1,-1.0,0.33,2.34,0,778740.0,0.0
6374,21,7,4,1,1.0,1.1,-0.21,1,783206.0,0.0
6375,21,7,5,0,1.0,-0.26,1.99,0,789152.0,0.0
6376,21,7,6,0,1.0,-0.73,-0.5,0,796182.0,0.0
6377,21,7,7,1,1.0,1.47,-1.75,1,801629.0,0.0
6378,21,7,8,0,1.0,-1.08,-0.39,0,806764.0,0.0
6379,21,7,9,1,1.0,0.74,0.42,1,814023.0,0.0
6380,21,8,0,1,-1.0,-0.92,-0.16,0,830732.0,0.0
6381,21,8,1,0,-1.0,1.02,0.32,1,836037.0,0.0
6382,21,8,2,0,1.0,-2.11,-1.2,0,841402.0,0.0
6383,21,8,3,0,1.0,0.65,-1.28,0,846589.0,0.0
6384,21,8,4,0,1.0,-2.43,-1.6,0,850470.0,0.0
6385,21,8,5,0,1.0,0.81,-1.26,0,855235.0,0.0
6386,21,8,6,0,1.0,-1.46,-1.98,0,859367.0,0.0
6387,21,8,7,0,1.0,-0.71,-0.5,0,863927.0,0.0
6388,21,8,8,0,1.0,-3.55,-2.56,0,867489.0,0.0
6389,21,8,9,1,1.0,3.05,2.03,1,872111.0,0.0
6390,21,9,0,1,-1.0,0.19,1.79,0,906263.0,0.0
6391,21,9,1,0,1.0,0.36,-0.33,0,911337.0,0.0
6392,21,9,2,1,1.0,-1.76,0.32,1,915055.0,0.0
6393,21,9,3,1,1.0,-1.37,-1.79,1,918540.0,0.0
6394,21,9,4,0,1.0,1.08,-1.49,0,922180.0,0.0
6395,21,9,5,1,1.0,-0.41,0.42,1,930165.0,0.0
6396,21,9,6,1,1.0,-2.66,-0.84,1,933646.0,0.0
6397,21,9,7,0,1.0,0.75,0.06,0,937487.0,0.0
6398,21,9,8,1,1.0,-0.66,-0.65,1,944230.0,0.0
6399,21,9,9,0,1.0,0.71,0.13,0,948954.0,0.0
6400,21,10,0,1,-1.0,-2.21,2.69,0,964455.0,0.0
6401,21,10,1,1,1.0,1.3,-2.0,1,972023.0,0.0
6402,21,10,2,1,1.0,2.97,-2.34,1,976584.0,0.0
6403,21,10,3,1,-1.0,1.16,-1.04,0,981576.0,0.0
6404,21,10,4,0,1.0,-1.9,1.63,0,987478.0,0.0
6405,21,10,5,0,1.0,-0.66,0.41,0,999731.0,0.0
6406,21,10,6,1,-1.0,0.34,0.5,0,1005949.0,0.0
6407,21,10,7,0,1.0,-3.91,3.49,0,1010810.0,0.0
6408,21,10,8,1,1.0,2.03,-2.23,1,1015065.0,0.0
6409,21,10,9,0,-1.0,-0.74,0.41,1,1020219.0,0.0
6410,21,11,0,1,1.0,0.74,0.28,1,1043139.0,0.0
6411,21,11,1,1,-1.0,-0.04,0.49,0,1050708.0,0.0
6412,21,11,2,0,1.0,-1.02,-2.08,0,1054770.0,0.0
6413,21,11,3,1,1.0,1.14,0.99,1,1060376.0,0.0
6414,21,11,4,1,1.0,1.18,1.74,1,1064280.0,0.0
6415,21,11,5,0,1.0,-0.33,-1.32,0,1072226.0,0.0
6416,21,11,6,1,-1.0,0.08,1.15,0,1078050.0,0.0
6417,21,11,7,0,1.0,-3.02,-3.11,0,1082524.0,0.0
6418,21,11,8,0,1.0,-1.8,-1.67,0,1086118.0,0.0
6419,21,11,9,0,1.0,-0.06,0.69,0,1092529.0,0.0
6420,21,12,0,0,-1.0,-0.05,0.23,1,1108610.0,0.0
6421,21,12,1,0,-1.0,2.47,-0.08,1,1115518.0,0.0
6422,21,12,2,0,-1.0,1.36,0.83,1,1119889.0,0.0
6423,21,12,3,1,1.0,4.12,-0.95,1,1123537.0,0.0
6424,21,12,4,1,1.0,1.2,0.49,1,1127127.0,0.0
6425,21,12,5,0,1.0,-0.74,-0.18,0,1131592.0,0.0
6426,21,12,6,0,-1.0,-0.48,1.9,1,1136528.0,0.0
6427,21,12,7,0,1.0,2.92,-1.36,0,1142227.0,0.0
6428,21,12,8,0,1.0,-2.16,-0.16,0,1146861.0,0.0
6429,21,12,9,0,1.0,2.25,-1.3,0,1151832.0,0.0
6430,21,13,0,1,1.0,-0.99,-1.97,1,1181668.0,0.0
6431,21,13,1,0,1.0,0.85,2.06,0,1185869.0,0.0
6432,21,13,2,1,1.0,-2.78,-0.81,1,1189801.0,0.0
6433,21,13,3,1,-1.0,1.84,-0.44,0,1196060.0,0.0
6434,21,13,4,1,-1.0,-0.68,0.49,0,1200966.0,0.0
6435,21,13,5,1,1.0,0.57,-2.52,1,1206155.0,0.0
6436,21,13,6,1,1.0,-0.53,-2.01,1,1209938.0,0.0
6437,21,13,7,0,1.0,0.33,0.6,0,1214433.0,0.0
6438,21,13,8,1,1.0,-0.1,-0.91,1,1217794.0,0.0
6439,21,13,9,1,1.0,-1.82,-2.76,1,1221182.0,0.0
6440,21,14,0,0,1.0,-3.25,2.35,0,1235730.0,0.0
6441,21,14,1,1,1.0,0.25,-1.28,1,1242833.0,0.0
6442,21,14,2,0,1.0,-2.46,2.77,0,1247964.0,0.0
6443,21,14,3,1,1.0,-0.06,-0.92,1,1253822.0,0.0
6444,21,14,4,1,1.0,0.98,-0.93,1,1258930.0,0.0
