,participant,task,x,y,num_points,scale,source,type
47096,134,3,-0.16667,0.34462,6,1,1,train
47097,134,3,0.16667,-0.35218,6,1,1,train
47098,134,3,0.5,-0.5915,6,1,1,train
47099,134,3,0.83333,-0.53972,6,1,1,train
47100,134,4,-0.66667,1.0106,24,1,1,train
47101,134,4,-0.60869,0.61005,24,1,1,train
47102,134,4,-0.55073,0.6732,24,1,1,train
47103,134,4,-0.49275,0.71547,24,1,1,train
47104,134,4,-0.43478,0.57878,24,1,1,train
47105,134,4,-0.37681,0.1545,24,1,1,train
47106,134,4,-0.31884,0.74333,24,1,1,train
47107,134,4,-0.26087,0.29652,24,1,1,train
47108,134,4,-0.2029,0.095573,24,1,1,train
47109,134,4,-0.14493,-0.16755,24,1,1,train
47110,134,4,-0.086953,-0.57844,24,1,1,train
47111,134,4,-0.028985,-0.080833,24,1,1,train
47112,134,4,0.028985,-0.17193,24,1,1,train
47113,134,4,0.086953,0.33877,24,1,1,train
47114,134,4,0.14493,-0.068273,24,1,1,train
47115,134,4,0.2029,-0.32889,24,1,1,train
47116,134,4,0.26087,-0.33711,24,1,1,train
47117,134,4,0.31884,-0.52439,24,1,1,train
47118,134,4,0.37681,-0.38,24,1,1,train
47119,134,4,0.43478,-0.8268,24,1,1,train
47120,134,4,0.49275,-0.83827,24,1,1,train
47121,134,4,0.55073,-0.46854,24,1,1,train
47122,134,4,0.60869,-1.2431,24,1,1,train
47123,134,4,0.66667,-0.86547,24,1,1,train
47124,134,5,-0.8,0.39409,24,1,2,train
47125,134,5,-0.73478,0.2541,24,1,2,train
47126,134,5,-0.66956,0.72167,24,1,2,train
47127,134,5,-0.60434,0.33636,24,1,2,train
47128,134,5,-0.53914,-0.34684,24,1,2,train
47129,134,5,-0.47392,-0.62413,24,1,2,train
47130,134,5,-0.4087,-0.71627,24,1,2,train
47131,134,5,-0.34348,0.059344,24,1,2,train
47132,134,5,-0.27826,-0.64139,24,1,2,train
47133,134,5,-0.21304,-0.30107,24,1,2,train
47134,134,5,-0.14783,-0.57404,24,1,2,train
47135,134,5,-0.082608,-0.86076,24,1,2,train
47136,134,5,-0.017391,-0.86427,24,1,2,train
47137,134,5,0.047826,-0.26982,24,1,2,train
47138,134,5,0.11304,-0.55192,24,1,2,train
47139,134,5,0.17826,-0.72447,24,1,2,train
47140,134,5,0.24348,-0.52913,24,1,2,train
47141,134,5,0.3087,-0.325,24,1,2,train
47142,134,5,0.37392,-0.20937,24,1,2,train
47143,134,5,0.43914,0.51956,24,1,2,train
47144,134,5,0.50434,-0.0084778,24,1,2,train
47145,134,5,0.56956,0.51922,24,1,2,train
47146,134,5,0.63478,0.72533,24,1,2,train
47147,134,5,0.7,0.49167,24,1,2,train
47148,134,6,-0.3125,0.18506,6,2,1,train
47149,134,6,-0.1875,0.25096,6,2,1,train
47150,134,6,-0.0625,0.11487,6,2,1,train
47151,134,6,0.0625,-0.11739,6,2,1,train
47152,134,6,0.1875,-0.19717,6,2,1,train
47153,134,6,0.3125,-0.17991,6,2,1,train
47154,134,7,-0.83333,-0.11283,6,1,2,train
47155,134,7,-0.5,-0.030058,6,1,2,train
47156,134,7,-0.16667,-0.68467,6,1,2,train
47157,134,7,0.16667,-0.4369,6,1,2,train
47158,134,7,0.5,-0.54837,6,1,2,train
47159,134,7,0.83333,0.7865,6,1,2,train
47160,134,8,-0.36364,0.45295,6,2,3,train
47161,134,8,-0.21818,0.080856,6,2,3,train
47162,134,8,-0.072727,-0.053464,6,2,3,train
47163,134,8,0.072727,0.019416,6,2,3,train
47164,134,8,0.21818,-0.075067,6,2,3,train
47165,134,8,0.36364,-0.25974,6,2,3,train
47166,134,10,-0.4,-0.14446,24,2,2,train
47167,134,10,-0.36522,0.060363,24,2,2,train
47168,134,10,-0.33043,0.074774,24,2,2,train
47169,134,10,-0.29565,0.12005,24,2,2,train
47170,134,10,-0.26087,0.23173,24,2,2,train
47171,134,10,-0.22609,0.2603,24,2,2,train
47172,134,10,-0.1913,0.25291,24,2,2,train
47173,134,10,-0.15652,0.32477,24,2,2,train
47174,134,10,-0.12174,0.17376,24,2,2,train
47175,134,10,-0.086957,0.20636,24,2,2,train
47176,134,10,-0.052174,0.23996,24,2,2,train
47177,134,10,-0.017391,0.35261,24,2,2,train
47178,134,10,0.017391,0.2791,24,2,2,train
47179,134,10,0.052174,0.25773,24,2,2,train
47180,134,10,0.086957,0.25321,24,2,2,train
47181,134,10,0.12174,0.21068,24,2,2,train
47182,134,10,0.15652,0.17527,24,2,2,train
47183,134,10,0.1913,0.16432,24,2,2,train
47184,134,10,0.22609,0.050714,24,2,2,train
47185,134,10,0.26087,0.042474,24,2,2,train
47186,134,10,0.29565,-0.075371,24,2,2,train
47187,134,10,0.33043,-0.33291,24,2,2,train
47188,134,10,0.36522,-0.15363,24,2,2,train
47189,134,10,0.4,-0.22174,24,2,2,train
47190,134,11,-0.3125,-0.089538,6,2,2,train
47191,134,11,-0.1875,0.21304,6,2,2,train
47192,134,11,-0.0625,0.079426,6,2,2,train
47193,134,11,0.0625,0.19089,6,2,2,train
47194,134,11,0.1875,-0.040157,6,2,2,train
47195,134,11,0.3125,-0.25647,6,2,2,train
47196,134,12,-0.8,0.82882,24,1,3,train
47197,134,12,-0.73044,0.82064,24,1,3,train
47198,134,12,-0.66088,0.3866,24,1,3,train
47199,134,12,-0.59132,0.44291,24,1,3,train
47200,134,12,-0.52172,0.427,24,1,3,train
47201,134,12,-0.45216,-0.195,24,1,3,train
47202,134,12,-0.38261,-0.53393,24,1,3,train
47203,134,12,-0.31304,-0.056618,24,1,3,train
47204,134,12,-0.24348,-0.20279,24,1,3,train
47205,134,12,-0.17391,-0.10065,24,1,3,train
47206,134,12,-0.10435,-0.42142,24,1,3,train
47207,134,12,-0.034783,-0.28289,24,1,3,train
47208,134,12,0.034783,-0.53627,24,1,3,train
47209,134,12,0.10435,-0.13985,24,1,3,train
47210,134,12,0.17391,-0.40126,24,1,3,train
47211,134,12,0.24348,-0.30738,24,1,3,train
47212,134,12,0.31304,-0.054582,24,1,3,train
47213,134,12,0.38261,-0.45669,24,1,3,train
47214,134,12,0.45216,-0.25695,24,1,3,train
47215,134,12,0.52172,-0.82988,24,1,3,train
47216,134,12,0.59132,-0.35014,24,1,3,train
47217,134,12,0.66088,-0.38565,24,1,3,train
47218,134,12,0.73044,-0.72618,24,1,3,train
47219,134,12,0.8,-0.64614,24,1,3,train
47220,134,13,-0.3125,0.0047378,24,2,1,train
47221,134,13,-0.28533,-0.24516,24,2,1,train
47222,134,13,-0.25815,-0.21594,24,2,1,train
47223,134,13,-0.23098,-0.30356,24,2,1,train
47224,134,13,-0.2038,0.028592,24,2,1,train
47225,134,13,-0.17663,0.10296,24,2,1,train
47226,134,13,-0.14946,-0.073483,24,2,1,train
47227,134,13,-0.12228,-0.086397,24,2,1,train
47228,134,13,-0.095109,0.074483,24,2,1,train
47229,134,13,-0.067934,-0.014251,24,2,1,train
47230,134,13,-0.040759,-0.18673,24,2,1,train
47231,134,13,-0.013587,-0.15978,24,2,1,train
47232,134,13,0.013587,-0.056942,24,2,1,train
47233,134,13,0.040759,0.014721,24,2,1,train
47234,134,13,0.067934,0.10879,24,2,1,train
47235,134,13,0.095109,0.074358,24,2,1,train
47236,134,13,0.12228,0.1353,24,2,1,train
47237,134,13,0.14946,0.030525,24,2,1,train
47238,134,13,0.17663,0.14084,24,2,1,train
47239,134,13,0.2038,0.15207,24,2,1,train
47240,134,13,0.23098,0.094678,24,2,1,train
47241,134,13,0.25815,0.34522,24,2,1,train
47242,134,13,0.28533,0.36633,24,2,1,train
47243,134,13,0.3125,0.15378,24,2,1,train
47244,134,14,-0.33333,-0.33518,6,2,3,train
47245,134,14,-0.2,-0.17481,6,2,3,train
47246,134,14,-0.066667,-0.13308,6,2,3,train
47247,134,14,0.066667,-0.24764,6,2,3,train
47248,134,14,0.2,-0.0066167,6,2,3,train
47249,134,14,0.33333,0.37017,6,2,3,train
47250,134,15,-0.8,-0.316,24,1,2,train
47251,134,15,-0.73044,0.13204,24,1,2,train
47252,134,15,-0.66086,0.16357,24,1,2,train
47253,134,15,-0.5913,0.26261,24,1,2,train
47254,134,15,-0.52174,0.50691,24,1,2,train
47255,134,15,-0.45218,0.56942,24,1,2,train
47256,134,15,-0.3826,0.55324,24,1,2,train
47257,134,15,-0.31304,0.71044,24,1,2,train
47258,134,15,-0.24348,0.38009,24,1,2,train
47259,134,15,-0.17391,0.45142,24,1,2,train
47260,134,15,-0.10435,0.52492,24,1,2,train
47261,134,15,-0.034782,0.77134,24,1,2,train
47262,134,15,0.034782,0.61054,24,1,2,train
47263,134,15,0.10435,0.56378,24,1,2,train
47264,134,15,0.17391,0.55391,24,1,2,train
47265,134,15,0.24348,0.46087,24,1,2,train
47266,134,15,0.31304,0.38339,24,1,2,train
47267,134,15,0.3826,0.35945,24,1,2,train
47268,134,15,0.45218,0.11094,24,1,2,train
47269,134,15,0.52174,0.092912,24,1,2,train
47270,134,15,0.5913,-0.16487,24,1,2,train
47271,134,15,0.66086,-0.72825,24,1,2,train
47272,134,15,0.73044,-0.33606,24,1,2,train
47273,134,15,0.8,-0.48506,24,1,2,train
47274,134,16,-0.8,-0.79276,24,1,3,train
47275,134,16,-0.73044,-0.46131,24,1,3,train
47276,134,16,-0.66088,-0.42603,24,1,3,train
47277,134,16,-0.59132,-0.29673,24,1,3,train
47278,134,16,-0.52172,-0.29367,24,1,3,train
47279,134,16,-0.45216,-0.12556,24,1,3,train
47280,134,16,-0.38261,-0.15039,24,1,3,train
47281,134,16,-0.31304,-0.38173,24,1,3,train
47282,134,16,-0.24348,-0.23529,24,1,3,train
47283,134,16,-0.17391,-0.0784,24,1,3,train
47284,134,16,-0.10435,0.06613,24,1,3,train
47285,134,16,-0.034783,-0.067627,24,1,3,train
47286,134,16,0.034783,-0.073205,24,1,3,train
47287,134,16,0.10435,-0.348,24,1,3,train
47288,134,16,0.17391,-0.072059,24,1,3,train
47289,134,16,0.24348,-0.033362,24,1,3,train
47290,134,16,0.31304,0.13695,24,1,3,train
47291,134,16,0.38261,-0.062508,24,1,3,train
47292,134,16,0.45216,-0.22665,24,1,3,train
47293,134,16,0.52172,0.14322,24,1,3,train
47294,134,16,0.59132,0.12759,24,1,3,train
47295,134,16,0.66088,0.11899,24,1,3,train
47296,134,16,0.73044,0.73573,24,1,3,train
47297,134,16,0.8,0.58903,24,1,3,train
47298,134,17,-0.26667,0.33744,24,2,3,train
47299,134,17,-0.24348,0.33428,24,2,3,train
47300,134,17,-0.22029,0.16676,24,2,3,train
47301,134,17,-0.19711,0.18849,24,2,3,train
47302,134,17,-0.17391,0.18235,24,2,3,train
47303,134,17,-0.15072,-0.057719,24,2,3,train
47304,134,17,-0.12754,-0.18853,24,2,3,train
47305,134,17,-0.10435,-0.0043088,24,2,3,train
47306,134,17,-0.08116,-0.060726,24,2,3,train
47307,134,17,-0.057971,-0.021305,24,2,3,train
47308,134,17,-0.034783,-0.14511,24,2,3,train
47309,134,17,-0.011594,-0.09164,24,2,3,train
47310,134,17,0.011594,-0.18944,24,2,3,train
47311,134,17,0.034783,-0.036435,24,2,3,train
47312,134,17,0.057971,-0.13733,24,2,3,train
47313,134,17,0.08116,-0.10109,24,2,3,train
47314,134,17,0.10435,-0.0035228,24,2,3,train
47315,134,17,0.12754,-0.15872,24,2,3,train
47316,134,17,0.15072,-0.081632,24,2,3,train
47317,134,17,0.17391,-0.30276,24,2,3,train
47318,134,17,0.19711,-0.1176,24,2,3,train
47319,134,17,0.22029,-0.1313,24,2,3,train
47320,134,17,0.24348,-0.26274,24,2,3,train
47321,134,17,0.26667,-0.23184,24,2,3,train
47322,134,18,-0.26667,-0.45126,24,2,3,train
47323,134,18,-0.24348,-0.26259,24,2,3,train
47324,134,18,-0.22029,-0.24251,24,2,3,train
47325,134,18,-0.19711,-0.16891,24,2,3,train
47326,134,18,-0.17391,-0.16717,24,2,3,train
47327,134,18,-0.15072,-0.071472,24,2,3,train
47328,134,18,-0.12754,-0.085609,24,2,3,train
47329,134,18,-0.10435,-0.21729,24,2,3,train
47330,134,18,-0.08116,-0.13394,24,2,3,train
47331,134,18,-0.057971,-0.044628,24,2,3,train
47332,134,18,-0.034783,0.037643,24,2,3,train
47333,134,18,-0.011594,-0.038495,24,2,3,train
47334,134,18,0.011594,-0.041671,24,2,3,train
47335,134,18,0.034783,-0.19809,24,2,3,train
47336,134,18,0.057971,-0.041018,24,2,3,train
47337,134,18,0.08116,-0.018991,24,2,3,train
47338,134,18,0.10435,0.077957,24,2,3,train
47339,134,18,0.12754,-0.035582,24,2,3,train
47340,134,18,0.15072,-0.12902,24,2,3,train
47341,134,18,0.17391,0.081523,24,2,3,train
47342,134,18,0.19711,0.072628,24,2,3,train
47343,134,18,0.22029,0.067735,24,2,3,train
47344,134,18,0.24348,0.4188,24,2,3,train
47345,134,18,0.26667,0.33529,24,2,3,train
47346,134,19,-0.28571,0.43311,24,2,1,train
47347,134,19,-0.26087,0.26145,24,2,1,train
47348,134,19,-0.23603,0.28851,24,2,1,train
47349,134,19,-0.21118,0.30663,24,2,1,train
47350,134,19,-0.18633,0.24805,24,2,1,train
47351,134,19,-0.16149,0.066214,24,2,1,train
47352,134,19,-0.13665,0.31857,24,2,1,train
47353,134,19,-0.1118,0.12708,24,2,1,train
47354,134,19,-0.086957,0.04096,24,2,1,train
47355,134,19,-0.062111,-0.071806,24,2,1,train
47356,134,19,-0.037266,-0.2479,24,2,1,train
47357,134,19,-0.012422,-0.034643,24,2,1,train
47358,134,19,0.012422,-0.073683,24,2,1,train
47359,134,19,0.037266,0.14519,24,2,1,train
47360,134,19,0.062111,-0.02926,24,2,1,train
47361,134,19,0.086957,-0.14095,24,2,1,train
47362,134,19,0.1118,-0.14448,24,2,1,train
47363,134,19,0.13665,-0.22474,24,2,1,train
47364,134,19,0.16149,-0.16286,24,2,1,train
47365,134,19,0.18633,-0.35434,24,2,1,train
47366,134,19,0.21118,-0.35926,24,2,1,train
47367,134,19,0.23603,-0.2008,24,2,1,train
47368,134,19,0.26087,-0.53274,24,2,1,train
47369,134,19,0.28571,-0.37091,24,2,1,train
47370,134,20,-0.83333,0.01066,24,1,1,train
47371,134,20,-0.76087,-0.55162,24,1,1,train
47372,134,20,-0.68841,-0.48587,24,1,1,train
47373,134,20,-0.61594,-0.683,24,1,1,train
47374,134,20,-0.54348,0.064331,24,1,1,train
47375,134,20,-0.47102,0.23165,24,1,1,train
47376,134,20,-0.39855,-0.16534,24,1,1,train
47377,134,20,-0.32608,-0.19439,24,1,1,train
47378,134,20,-0.25363,0.16759,24,1,1,train
47379,134,20,-0.18116,-0.032065,24,1,1,train
47380,134,20,-0.10869,-0.42015,24,1,1,train
47381,134,20,-0.036232,-0.35949,24,1,1,train
47382,134,20,0.036232,-0.12812,24,1,1,train
47383,134,20,0.10869,0.033123,24,1,1,train
47384,134,20,0.18116,0.24477,24,1,1,train
47385,134,20,0.25363,0.16731,24,1,1,train
47386,134,20,0.32608,0.30443,24,1,1,train
47387,134,20,0.39855,0.068681,24,1,1,train
47388,134,20,0.47102,0.31689,24,1,1,train
47389,134,20,0.54348,0.34215,24,1,1,train
47390,134,20,0.61594,0.21302,24,1,1,train
47391,134,20,0.68841,0.77675,24,1,1,train
47392,134,20,0.76087,0.82425,24,1,1,train
47393,134,20,0.83333,0.346,24,1,1,train
47394,134,22,-0.83333,-0.24755,6,1,2,train
47395,134,22,-0.5,0.589,6,1,2,train
47396,134,22,-0.16667,0.21959,6,1,2,train
47397,134,22,0.16667,0.52776,6,1,2,train
47398,134,22,0.5,-0.11102,6,1,2,train
47399,134,22,0.83333,-0.70906,6,1,2,train
47400,134,23,-0.19231,-0.25389,6,2,1,train
47401,134,23,-0.11538,-0.033113,6,2,1,train
47402,134,23,-0.038462,-0.14744,6,2,1,train
47403,134,23,0.038462,-0.06342,6,2,1,train
47404,134,23,0.11538,0.14152,6,2,1,train
47405,134,23,0.19231,0.26107,6,2,1,train
47406,134,24,-0.5,0.17734,24,2,2,train
47407,134,24,-0.45924,0.11434,24,2,2,train
47408,134,24,-0.41847,0.32475,24,2,2,train
47409,134,24,-0.37771,0.15136,24,2,2,train
47410,134,24,-0.33696,-0.15608,24,2,2,train
47411,134,24,-0.2962,-0.28086,24,2,2,train
47412,134,24,-0.25544,-0.32232,24,2,2,train
47413,134,24,-0.21468,0.026705,24,2,2,train
47414,134,24,-0.17391,-0.28863,24,2,2,train
47415,134,24,-0.13315,-0.13548,24,2,2,train
47416,134,24,-0.092391,-0.25832,24,2,2,train
47417,134,24,-0.05163,-0.38734,24,2,2,train
47418,134,24,-0.01087,-0.38892,24,2,2,train
47419,134,24,0.029891,-0.12142,24,2,2,train
47420,134,24,0.070652,-0.24837,24,2,2,train
47421,134,24,0.11141,-0.32601,24,2,2,train
47422,134,24,0.15218,-0.23811,24,2,2,train
47423,134,24,0.19294,-0.14625,24,2,2,train
47424,134,24,0.2337,-0.094215,24,2,2,train
47425,134,24,0.27446,0.2338,24,2,2,train
47426,134,24,0.31521,-0.003815,24,2,2,train
47427,134,24,0.35597,0.23365,24,2,2,train
47428,134,24,0.39674,0.3264,24,2,2,train
47429,134,24,0.4375,0.22125,24,2,2,train
47430,134,25,-0.66667,-0.67035,6,1,3,train
47431,134,25,-0.4,-0.34961,6,1,3,train
47432,134,25,-0.13333,-0.26615,6,1,3,train
47433,134,25,0.13333,-0.49528,6,1,3,train
47434,134,25,0.4,-0.013233,6,1,3,train
47435,134,25,0.66667,0.74033,6,1,3,train
47436,134,26,-0.3125,-0.0093158,6,2,2,train
47437,134,26,-0.1875,0.016824,6,2,2,train
47438,134,26,-0.0625,-0.18989,6,2,2,train
47439,134,26,0.0625,-0.11165,6,2,2,train
47440,134,26,0.1875,-0.14685,6,2,2,train
47441,134,26,0.3125,0.27468,6,2,2,train
47442,135,1,-0.83333,-0.88862,6,1,1,train
47443,135,1,-0.5,-0.11589,6,1,1,train
47444,135,1,-0.16667,-0.51602,6,1,1,train
47445,135,1,0.16667,-0.22197,6,1,1,train
47446,135,1,0.5,0.49531,6,1,1,train
47447,135,1,0.83333,0.91375,6,1,1,train
47448,135,2,-0.8,0.81973,6,1,3,train
47449,135,2,-0.48,0.035319,6,1,3,train
47450,135,2,-0.16,-0.24784,6,1,3,train
47451,135,2,0.16,-0.094203,6,1,3,train
47452,135,2,0.48,-0.29338,6,1,3,train
47453,135,2,0.8,-0.6827,6,1,3,train
47454,135,3,-0.83333,0.55519,6,1,1,train
47455,135,3,-0.5,0.75287,6,1,1,train
47456,135,3,-0.16667,0.34462,6,1,1,train
47457,135,3,0.16667,-0.35218,6,1,1,train
47458,135,3,0.5,-0.5915,6,1,1,train
47459,135,3,0.83333,-0.53972,6,1,1,train
47460,135,4,-0.66667,1.0106,24,1,1,train
47461,135,4,-0.60869,0.61005,24,1,1,train
47462,135,4,-0.55073,0.6732,24,1,1,train
47463,135,4,-0.49275,0.71547,24,1,1,train
47464,135,4,-0.43478,0.57878,24,1,1,train
47465,135,4,-0.37681,0.1545,24,1,1,train
47466,135,4,-0.31884,0.74333,24,1,1,train
47467,135,4,-0.26087,0.29652,24,1,1,train
47468,135,4,-0.2029,0.095573,24,1,1,train
47469,135,4,-0.14493,-0.16755,24,1,1,train
47470,135,4,-0.086953,-0.57844,24,1,1,train
47471,135,4,-0.028985,-0.080833,24,1,1,train
47472,135,4,0.028985,-0.17193,24,1,1,train
47473,135,4,0.086953,0.33877,24,1,1,train
47474,135,4,0.14493,-0.068273,24,1,1,train
47475,135,4,0.2029,-0.32889,24,1,1,train
47476,135,4,0.26087,-0.33711,24,1,1,train
47477,135,4,0.31884,-0.52439,24,1,1,train
47478,135,4,0.37681,-0.38,24,1,1,train
47479,135,4,0.43478,-0.8268,24,1,1,train
47480,135,4,0.49275,-0.83827,24,1,1,train
47481,135,4,0.55073,-0.46854,24,1,1,train
47482,135,4,0.60869,-1.2431,24,1,1,train
47483,135,4,0.66667,-0.86547,24,1,1,train
47484,135,5,-0.8,0.39409,24,1,2,train
47485,135,5,-0.73478,0.2541,24,1,2,train
47486,135,5,-0.66956,0.72167,24,1,2,train
47487,135,5,-0.60434,0.33636,24,1,2,train
47488,135,5,-0.53914,-0.34684,24,1,2,train
47489,135,5,-0.47392,-0.62413,24,1,2,train
47490,135,5,-0.4087,-0.71627,24,1,2,train
47491,135,5,-0.34348,0.059344,24,1,2,train
47492,135,5,-0.27826,-0.64139,24,1,2,train
47493,135,5,-0.21304,-0.30107,24,1,2,train
47494,135,5,-0.14783,-0.57404,24,1,2,train
47495,135,5,-0.082608,-0.86076,24,1,2,train
47496,135,5,-0.017391,-0.86427,24,1,2,train
47497,135,5,0.047826,-0.26982,24,1,2,train
47498,135,5,0.11304,-0.55192,24,1,2,train
47499,135,5,0.17826,-0.72447,24,1,2,train
47500,135,5,0.24348,-0.52913,24,1,2,train
47501,135,5,0.3087,-0.325,24,1,2,train
47502,135,5,0.37392,-0.20937,24,1,2,train
47503,135,5,0.43914,0.51956,24,1,2,train
47504,135,5,0.50434,-0.0084778,24,1,2,train
47505,135,5,0.56956,0.51922,24,1,2,train
47506,135,5,0.63478,0.72533,24,1,2,train
47507,135,5,0.7,0.49167,24,1,2,train
47508,135,6,-0.3125,0.18506,6,2,1,train
47509,135,6,-0.1875,0.25096,6,2,1,train
47510,135,6,-0.0625,0.11487,6,2,1,train
47511,135,6,0.0625,-0.11739,6,2,1,train
47512,135,6,0.1875,-0.19717,6,2,1,train
47513,135,6,0.3125,-0.17991,6,2,1,train
47514,135,7,-0.83333,-0.11283,6,1,2,train
47515,135,7,-0.5,-0.030058,6,1,2,train
47516,135,7,-0.16667,-0.68467,6,1,2,train
47517,135,7,0.16667,-0.4369,6,1,2,train
47518,135,7,0.5,-0.54837,6,1,2,train
47519,135,7,0.83333,0.7865,6,1,2,train
47520,135,8,-0.36364,0.45295,6,2,3,train
47521,135,8,-0.21818,0.080856,6,2,3,train
47522,135,8,-0.072727,-0.053464,6,2,3,train
47523,135,8,0.072727,0.019416,6,2,3,train
47524,135,8,0.21818,-0.075067,6,2,3,train
47525,135,8,0.36364,-0.25974,6,2,3,train
47526,135,10,-0.4,-0.14446,24,2,2,train
47527,135,10,-0.36522,0.060363,24,2,2,train
47528,135,10,-0.33043,0.074774,24,2,2,train
47529,135,10,-0.29565,0.12005,24,2,2,train
47530,135,10,-0.26087,0.23173,24,2,2,train
47531,135,10,-0.22609,0.2603,24,2,2,train
47532,135,10,-0.1913,0.25291,24,2,2,train
47533,135,10,-0.15652,0.32477,24,2,2,train
47534,135,10,-0.12174,0.17376,24,2,2,train
47535,135,10,-0.086957,0.20636,24,2,2,train
47536,135,10,-0.052174,0.23996,24,2,2,train
47537,135,10,-0.017391,0.35261,24,2,2,train
47538,135,10,0.017391,0.2791,24,2,2,train
47539,135,10,0.052174,0.25773,24,2,2,train
47540,135,10,0.086957,0.25321,24,2,2,train
47541,135,10,0.12174,0.21068,24,2,2,train
47542,135,10,0.15652,0.17527,24,2,2,train
47543,135,10,0.1913,0.16432,24,2,2,train
47544,135,10,0.22609,0.050714,24,2,2,train
47545,135,10,0.26087,0.042474,24,2,2,train
47546,135,10,0.29565,-0.075371,24,2,2,train
47547,135,10,0.33043,-0.33291,24,2,2,train
47548,135,10,0.36522,-0.15363,24,2,2,train
47549,135,10,0.4,-0.22174,24,2,2,train
47550,135,11,-0.3125,-0.089538,6,2,2,train
47551,135,11,-0.1875,0.21304,6,2,2,train
47552,135,11,-0.0625,0.079426,6,2,2,train
47553,135,11,0.0625,0.19089,6,2,2,train
47554,135,11,0.1875,-0.040157,6,2,2,train
47555,135,11,0.3125,-0.25647,6,2,2,train
47556,135,12,-0.8,0.82882,24,1,3,train
47557,135,12,-0.73044,0.82064,24,1,3,train
47558,135,12,-0.66088,0.3866,24,1,3,train
47559,135,12,-0.59132,0.44291,24,1,3,train
47560,135,12,-0.52172,0.427,24,1,3,train
47561,135,12,-0.45216,-0.195,24,1,3,train
47562,135,12,-0.38261,-0.53393,24,1,3,train
47563,135,12,-0.31304,-0.056618,24,1,3,train
47564,135,12,-0.24348,-0.20279,24,1,3,train
47565,135,12,-0.17391,-0.10065,24,1,3,train
47566,135,12,-0.10435,-0.42142,24,1,3,train
47567,135,12,-0.034783,-0.28289,24,1,3,train
47568,135,12,0.034783,-0.53627,24,1,3,train
47569,135,12,0.10435,-0.13985,24,1,3,train
47570,135,12,0.17391,-0.40126,24,1,3,train
47571,135,12,0.24348,-0.30738,24,1,3,train
47572,135,12,0.31304,-0.054582,24,1,3,train
47573,135,12,0.38261,-0.45669,24,1,3,train
47574,135,12,0.45216,-0.25695,24,1,3,train
47575,135,12,0.52172,-0.82988,24,1,3,train
47576,135,12,0.59132,-0.35014,24,1,3,train
47577,135,12,0.66088,-0.38565,24,1,3,train
47578,135,12,0.73044,-0.72618,24,1,3,train
47579,135,12,0.8,-0.64614,24,1,3,train
47580,135,13,-0.3125,0.0047378,24,2,1,train
47581,135,13,-0.28533,-0.24516,24,2,1,train
47582,135,13,-0.25815,-0.21594,24,2,1,train
47583,135,13,-0.23098,-0.30356,24,2,1,train
47584,135,13,-0.2038,0.028592,24,2,1,train
47585,135,13,-0.17663,0.10296,24,2,1,train
47586,135,13,-0.14946,-0.073483,24,2,1,train
47587,135,13,-0.12228,-0.086397,24,2,1,train
47588,135,13,-0.095109,0.074483,24,2,1,train
47589,135,13,-0.067934,-0.014251,24,2,1,train
47590,135,13,-0.040759,-0.18673,24,2,1,train
47591,135,13,-0.013587,-0.15978,24,2,1,train
47592,135,13,0.013587,-0.056942,24,2,1,train
47593,135,13,0.040759,0.014721,24,2,1,train
47594,135,13,0.067934,0.10879,24,2,1,train
47595,135,13,0.095109,0.074358,24,2,1,train
47596,135,13,0.12228,0.1353,24,2,1,train
47597,135,13,0.14946,0.030525,24,2,1,train
47598,135,13,0.17663,0.14084,24,2,1,train
47599,135,13,0.2038,0.15207,24,2,1,train
47600,135,13,0.23098,0.094678,24,2,1,train
47601,135,13,0.25815,0.34522,24,2,1,train
47602,135,13,0.28533,0.36633,24,2,1,train
47603,135,13,0.3125,0.15378,24,2,1,train
47604,135,14,-0.33333,-0.33518,6,2,3,train
47605,135,14,-0.2,-0.17481,6,2,3,train
47606,135,14,-0.066667,-0.13308,6,2,3,train
47607,135,14,0.066667,-0.24764,6,2,3,train
47608,135,14,0.2,-0.0066167,6,2,3,train
47609,135,14,0.33333,0.37017,6,2,3,train
47610,135,15,-0.8,-0.316,24,1,2,train
47611,135,15,-0.73044,0.13204,24,1,2,train
47612,135,15,-0.66086,0.16357,24,1,2,train
47613,135,15,-0.5913,0.26261,24,1,2,train
47614,135,15,-0.52174,0.50691,24,1,2,train
47615,135,15,-0.45218,0.56942,24,1,2,train
47616,135,15,-0.3826,0.55324,24,1,2,train
47617,135,15,-0.31304,0.71044,24,1,2,train
47618,135,15,-0.24348,0.38009,24,1,2,train
47619,135,15,-0.17391,0.45142,24,1,2,train
47620,135,15,-0.10435,0.52492,24,1,2,train
47621,135,15,-0.034782,0.77134,24,1,2,train
47622,135,15,0.034782,0.61054,24,1,2,train
47623,135,15,0.10435,0.56378,24,1,2,train
47624,135,15,0.17391,0.55391,24,1,2,train
47625,135,15,0.24348,0.46087,24,1,2,train
47626,135,15,0.31304,0.38339,24,1,2,train
47627,135,15,0.3826,0.35945,24,1,2,train
47628,135,15,0.45218,0.11094,24,1,2,train
47629,135,15,0.52174,0.092912,24,1,2,train
47630,135,15,0.5913,-0.16487,24,1,2,train
47631,135,15,0.66086,-0.72825,24,1,2,train
47632,135,15,0.73044,-0.33606,24,1,2,train
47633,135,15,0.8,-0.48506,24,1,2,train
