task,trial,condition,choice,correct_choice,category,all_features,stimulus_id,feature1,feature2,feature3,feature4,feature5,feature6,prototype_feature1,prototype_feature2,prototype_feature3,prototype_feature4,prototype_feature5,prototype_feature6,participant
0,268,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,269,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,270,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,271,1,1,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,272,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,273,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,274,1,1,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,275,1,0,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,276,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,277,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,278,1,1,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,279,1,1,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,280,1,0,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,281,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,282,1,0,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,283,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,284,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,285,1,1,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,286,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,287,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,288,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,289,1,1,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,290,1,1,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,291,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,292,1,1,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,293,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,294,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,295,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,296,1,1,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,297,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,298,1,0,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,299,1,0,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,300,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,301,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,302,1,1,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,303,1,1,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,304,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,305,1,0,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,306,1,1,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,307,1,1,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,308,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,309,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,310,1,0,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,311,1,1,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,312,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,313,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,314,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,315,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,316,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,317,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,318,1,1,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,319,1,1,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,320,1,1,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,321,1,1,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,322,1,0,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,323,1,0,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,324,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,325,1,1,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,326,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,327,1,0,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,328,1,0,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,329,1,1,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,330,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,331,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,332,1,0,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,333,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,334,1,1,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,335,1,0,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,336,1,0,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,337,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,338,1,1,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,339,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,340,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,341,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,342,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,343,1,1,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,344,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,345,1,1,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,346,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,347,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,348,1,0,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,349,1,1,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,350,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,351,1,0,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,352,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,353,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,354,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,355,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,356,1,1,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,357,1,1,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,358,1,1,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,359,1,0,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,360,1,1,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,361,1,0,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,362,1,1,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,363,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,364,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,365,1,1,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,366,1,1,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,367,1,1,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,368,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,369,1,1,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,370,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,371,1,0,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,372,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,373,1,0,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,374,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,375,1,0,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,376,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,377,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,378,1,0,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,379,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,380,1,1,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,381,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,382,1,1,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,383,1,0,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,384,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,385,1,1,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,386,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,387,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,388,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,389,1,0,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,390,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,391,1,0,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,392,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,393,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,394,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,395,1,0,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,396,1,1,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,397,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,398,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,399,1,1,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,400,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,401,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,402,1,0,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,403,1,0,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,404,1,0,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,405,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,406,1,1,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,407,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,408,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,409,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,410,1,1,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,411,1,0,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,412,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,413,1,0,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,414,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,415,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,416,1,0,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,417,1,0,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,418,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,419,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,420,1,1,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,421,1,0,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,422,1,0,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,423,1,1,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,424,1,0,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,425,1,1,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,426,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,427,1,0,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,428,1,1,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,429,1,0,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,430,1,1,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,431,1,1,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,432,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,433,1,1,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,434,1,1,1,2,[0 1 1 1 1 1],8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,435,1,1,0,1,[0 0 0 0 1 0],4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,436,1,0,0,1,[0 0 0 0 0 0],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,437,1,1,1,2,[1 1 1 1 1 1],7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,438,1,1,0,1,[1 0 0 0 0 0],1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,439,1,1,1,2,[1 1 1 0 1 1],11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,440,1,0,1,2,[1 1 0 1 1 1],10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,441,1,1,0,1,[0 0 1 0 0 0],3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,442,1,1,1,2,[1 0 1 1 1 1],9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,443,1,0,0,1,[0 1 0 0 0 0],2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,444,1,1,1,2,[1 1 1 1 1 0],12,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,445,1,0,1,2,[0 0 0 1 0 0],13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58
0,446,1,1,0,1,[0 0 0 0 0 1],5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0,447,1,0,0,1,[1 1 1 1 0 1],6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
